datetime,price_raw,log_price,log_price_seasonal,log_price_resid,temp_raw,temp_seasonal,temp_resid
2026-04-08 15:00:00+00:00,-6.88,6.9008515026653425,6.932362295209959,-0.03151079254461653,24.25,14.802679322863415,9.447320677136585
2026-04-08 16:00:00+00:00,26.51,6.933919978252745,6.947766221095888,-0.013846242843142953,23.75,14.488268285232204,9.261731714767796
2026-04-08 17:00:00+00:00,59.26,6.96532583010407,6.965862607970833,-0.0005367778667633161,22.8,13.844553497194315,8.955445739866231
2026-04-08 18:00:00+00:00,105.0,7.007600613951853,6.976511263631694,0.031089350320159248,21.15,12.916317536492373,8.2336820820379
2026-04-08 19:00:00+00:00,153.81,7.050824788798578,6.976724529607076,0.07410025919150165,18.85,11.833959914618937,7.016040466850789
2026-04-08 20:00:00+00:00,124.14,7.024773577857429,6.968827708265033,0.05594586959239578,17.35,10.778361685108152,6.571638696361575
2026-04-08 21:00:00+00:00,103.02,7.005807151455387,6.9618875875516455,0.0439195639037413,16.0,9.910071645690067,6.089928354309933
2026-04-08 22:00:00+00:00,105.7,7.008233897548356,6.951070436500542,0.057163461047814224,14.8,9.300797181790365,5.499203008944498
2026-04-08 23:00:00+00:00,96.2,6.999604932612016,6.943798036065417,0.055806896546599205,13.95,8.90718775372704,5.042812055538096
2026-04-09 00:00:00+00:00,86.0,6.990256500493881,6.943097890022486,0.0471586104713948,12.75,8.605048727282405,4.144951272717595
2026-04-09 01:00:00+00:00,67.98,6.973524292753035,6.937053747840983,0.036470544912052816,11.6,8.26839829658388,3.331602084885846
2026-04-09 02:00:00+00:00,59.97,6.965995884818814,6.934482004295885,0.03151388052292958,10.95,7.851501771539423,3.0984980377257134
2026-04-09 03:00:00+00:00,69.69,6.975124165852945,6.939625555666607,0.03549861018633749,10.05,7.428643895297162,2.6213562954377014
2026-04-09 04:00:00+00:00,83.17,6.987647206058082,6.957150669198378,0.03049653685970366,9.35,7.168440847025369,2.1815595344443572
2026-04-09 05:00:00+00:00,123.25,7.023981547950269,6.983150973301685,0.04083057464858442,8.85,7.254878346984812,1.5951220344849144
2026-04-09 06:00:00+00:00,158.75,7.055097116880065,6.984830082322109,0.07026703455795591,9.9,7.796169207310529,2.103830411219745
2026-04-09 07:00:00+00:00,96.78,7.000133893216786,6.961930767199945,0.03820312601684073,11.8,8.768741470879487,3.0312587198553764
2026-04-09 08:00:00+00:00,54.7,6.961011645282569,6.941350641160769,0.01966100412179994,14.55,10.023900442118176,4.526099748616687
2026-04-09 09:00:00+00:00,2.09,6.909843097970485,6.928723422284569,-0.018880324314084262,17.5,11.350416267239194,6.1495837327608065
2026-04-09 10:00:00+00:00,-0.01,6.907745278932136,6.926555976655625,-0.01881069772348898,20.35,12.557012253984617,7.79298812748511
2026-04-09 11:00:00+00:00,-2.92,6.904831007464891,6.9212036936903445,-0.016372686225453847,22.65,13.530778125390471,9.119221493139802
2026-04-09 12:00:00+00:00,-9.7,6.8980079275272566,6.919233763243612,-0.021225835716355057,24.8,14.244644073772088,10.555355163288459
2026-04-09 13:00:00+00:00,-2.68,6.905071681352935,6.918218878344632,-0.013147196991696752,26.45,14.718430656505921,11.731570106433532
2026-04-09 14:00:00+00:00,-0.11,6.907645272931694,6.918673948134381,-0.011028675202687133,25.45,14.964828764155493,10.48517199878396
2026-04-09 15:00:00+00:00,-0.01,6.907745278932136,6.9306742027147985,-0.022928923782662203,23.4,14.958276002289256,8.441723616241017
