target_time,origin_time,horizon_h,observed_resid,forecast_resid,resid_error,resid_forecast_sd,observed_log_price,forecast_log_price,log_price_error,observed_price,forecast_price,price_error,forecast_price_lo95,forecast_price_hi95
2025-06-01 09:00:00+00:00,2025-05-31 09:00:00+00:00,24,0.0063678479634718,-0.0033758826637819393,-0.00974373062725374,0.020013391872245632,6.905643049795863,6.895899319168609,-0.009743730627254088,-2.11,-11.785954853762973,-9.675954853762974,-49.7994466544925,27.748295437157367
2025-06-01 10:00:00+00:00,2025-05-31 10:00:00+00:00,24,0.0058963850544229,-0.002487418021924922,-0.008383803076347823,0.020013391872245632,6.902260208700157,6.893876405623809,-0.008383803076347895,-5.48,-13.783005819102982,-8.303005819102982,-51.71967733897395,25.671350937521538
2025-06-01 11:00:00+00:00,2025-05-31 11:00:00+00:00,24,0.0070710112551628,-0.0034944586777533766,-0.010565469932916176,0.020013391872245632,6.894740958904452,6.884175488971536,-0.010565469932916294,-12.93,-23.30395902774319,-10.37395902774319,-60.87438936888418,15.769504794797626
2025-06-01 12:00:00+00:00,2025-05-31 12:00:00+00:00,24,0.0038798414658485,-0.0005830171981218819,-0.004462858663970382,0.020013391872245632,6.887134116777643,6.882671258113673,-0.004462858663970337,-20.41,-24.772030914990864,-4.362030914990864,-62.285989139668004,14.24270158135539
2025-06-01 13:00:00+00:00,2025-05-31 13:00:00+00:00,24,0.0039754186159655,0.0010875992573801984,-0.002887819358585301,0.020013391872245632,6.892022159993138,6.889134340634552,-0.0028878193585857304,-15.61,-18.448639786198328,-2.8386397861983284,-56.20583901519808,20.819064754818783
2025-06-01 14:00:00+00:00,2025-05-31 14:00:00+00:00,24,0.0002945939189862,-0.000168959390796763,-0.000463553309782963,0.020013391872245632,6.901737206656574,6.9012736533467915,-0.00046355330978276044,-6.0,-6.460665210233287,-0.4606652102332873,-44.67900418470538,33.28662732054681
2025-06-01 15:00:00+00:00,2025-05-31 15:00:00+00:00,24,-0.0025715777556341,0.0004519840997574719,0.003023561855391572,0.020013391872245632,6.907135086702658,6.910158648558049,0.0030235618553913213,-0.62,2.4062599836801155,3.0262599836801156,-36.153161765128175,42.508280563154585
2025-06-01 16:00:00+00:00,2025-05-31 16:00:00+00:00,24,-0.0180541766602928,0.002833506080968499,0.0208876827412613,0.020013391872245632,6.910690965634231,6.931578648375492,0.02088768274126096,2.94,24.109412847545855,21.169412847545853,-15.28486105449042,65.07968447206122
2025-06-01 17:00:00+00:00,2025-05-31 17:00:00+00:00,24,-0.020044048326735,0.003483483181795217,0.023527531508530215,0.020013391872245632,6.930318797390888,6.953846328899418,0.023527531508530153,22.82,47.16975133574306,24.349751335743058,6.8884186104197624,89.06256924267927
2025-06-01 18:00:00+00:00,2025-05-31 18:00:00+00:00,24,-0.0195914922039985,0.009395124297933159,0.02898661650193166,0.020013391872245632,6.942166367488543,6.971152983990475,0.028986616501931906,35.01,65.45048997770982,30.440489977709824,24.46595462954292,108.07464266026864
2025-06-01 19:00:00+00:00,2025-05-31 19:00:00+00:00,24,-0.0255306941315431,0.00714955032685043,0.03268024445839353,0.020013391872245632,6.94750469849942,6.9801849429578136,0.032680244458393126,40.55,75.11718396230458,34.56718396230458,33.76080124531245,118.12806004891718
2025-06-01 20:00:00+00:00,2025-05-31 20:00:00+00:00,24,-0.0213871229516291,0.014666835020334907,0.03605395797196401,0.020013391872245632,6.960309777717026,6.99636373568899,0.03605395797196387,53.96,92.65275170353652,38.69275170353652,50.62183074877453,136.36515144029386
2025-06-01 21:00:00+00:00,2025-05-31 21:00:00+00:00,24,-0.0256975062433566,0.012229307772924951,0.03792681401628155,0.020013391872245632,6.947370145216117,6.985296959232398,0.03792681401628162,40.41,80.62727233506666,40.21727233506667,39.0589338173977,123.85858367447099
2025-06-01 22:00:00+00:00,2025-05-31 22:00:00+00:00,24,-0.0197587960790306,0.013726887445293975,0.03348568352432457,0.020013391872245632,6.937547063789873,6.971032747314198,0.033485683524324905,30.24,65.32239145328208,35.082391453282085,24.342783653182323,107.94141945748675
2025-06-01 23:00:00+00:00,2025-05-31 23:00:00+00:00,24,-0.0147741854499061,0.010737186816035426,0.025511372265941527,0.020013391872245632,6.934640607763519,6.960151980029461,0.025511372265941468,27.25,53.79370067038349,26.543700670383487,13.257565410166421,95.95151468033623
2025-06-02 00:00:00+00:00,2025-06-01 00:00:00+00:00,24,-0.0120265277364017,0.005423880040941371,0.017450407777343073,0.020013391872245632,6.934066093771934,6.951516501549277,0.017450407777342747,26.66,44.732866471646275,18.072866471646275,4.5452730564002195,86.5281949565076
2025-06-02 01:00:00+00:00,2025-06-01 01:00:00+00:00,24,-0.0097749817973857,0.004479407811129214,0.014254389608514913,0.020013391872245632,6.926675163834648,6.940929553443163,0.01425438960851455,19.1,33.73067640067211,14.630676400672108,-6.033697304120324,75.08585395046975
2025-06-02 02:00:00+00:00,2025-06-01 02:00:00+00:00,24,-0.0035344904175342,0.004441171377152501,0.0079756617946867,0.020013391872245632,6.927567710151827,6.935543371946514,0.007975661794686673,20.01,28.177783228704584,8.167783228704582,-11.372988109171729,69.31081308734429
2025-06-02 03:00:00+00:00,2025-06-01 03:00:00+00:00,24,-0.0142752460367194,0.003205022055219279,0.01748026809193868,0.020013391872245632,6.926469078426237,6.943949346518176,0.01748026809193881,18.89,36.85704725940968,17.967047259409682,-3.0275881170199455,78.33729763997599
2025-06-02 04:00:00+00:00,2025-06-01 04:00:00+00:00,24,-0.017744283455273,0.003416074969097172,0.02116035842437017,0.020013391872245632,6.935273165018876,6.956433523443247,0.02116035842437025,27.9,49.88249088217708,21.982490882177082,9.496807583197892,91.88383398639166
2025-06-02 05:00:00+00:00,2025-06-01 05:00:00+00:00,24,-0.0167464063960434,-0.00018839351639977583,0.016558012879643626,0.020013391872245632,6.9523365983775145,6.968894611257158,0.01655801287964387,45.59,63.04702062879073,17.45702062879073,22.15493920074084,105.5750207022329
2025-06-02 06:00:00+00:00,2025-06-01 06:00:00+00:00,24,-0.0128957847810768,-0.0036121049221163708,0.009283679858960428,0.020013391872245632,6.959360524707809,6.968644204566769,0.00928367985896017,52.96,62.78085986823544,9.820859868235438,21.899016809027444,105.29821197914634
2025-06-02 07:00:00+00:00,2025-06-01 07:00:00+00:00,24,-0.011440775750934,-0.0028093403193462547,0.008631435431587745,0.020013391872245632,6.946985607473806,6.955617042905394,0.008631435431587953,40.01,49.02563211319534,9.015632113195345,8.672909480935118,90.99269593428971
2025-06-02 08:00:00+00:00,2025-06-01 08:00:00+00:00,24,-0.0160635008681317,-0.0011410197109929558,0.014922481157138744,0.020013391872245632,6.925153056158558,6.940075537315696,0.014922481157138456,17.55,32.84823059667656,15.298230596676557,-6.882198188490747,74.16810523466643
2025-06-02 09:00:00+00:00,2025-06-01 09:00:00+00:00,24,0.0103213565166075,-3.029204165573931e-05,-0.01035164855826324,0.020013391872245632,6.940425739843063,6.9300740912848,-0.010351648558263093,33.21,22.569740321854624,-10.640259678145377,-16.765307211948425,63.478416182480714
2025-06-02 10:00:00+00:00,2025-06-01 10:00:00+00:00,24,0.0012565574159788,0.00040929759736446614,-0.0008472598186143338,0.020013391872245632,6.927557906278317,6.926710646459703,-0.000847259818613999,20.0,19.136160984732783,-0.8638390152672173,-20.06680753175624,59.90747390706201
2025-06-02 11:00:00+00:00,2025-06-01 11:00:00+00:00,24,-0.0006053072509084,0.0013745844790529515,0.0019798917299613515,0.020013391872245632,6.920454303959546,6.922434195689507,0.0019798917299613805,12.78,14.787181091217917,2.0071810912179178,-24.24849582246941,55.3845097836479
2025-06-02 12:00:00+00:00,2025-06-01 12:00:00+00:00,24,0.0008725905510251,0.0011276588329309464,0.00025506828190584633,0.020013391872245632,6.918695219020472,6.918950287302377,0.0002550682819055794,11.0,11.25790692354633,0.2579069235463294,-27.64200989313133,51.71404433360658
2025-06-02 13:00:00+00:00,2025-06-01 13:00:00+00:00,24,0.0100911236551386,0.0016781495916690819,-0.008412974063469518,0.020013391872245632,6.927312778197668,6.918899804134198,-0.008412974063469747,19.75,11.206856709157819,-8.543143290842181,-27.69109636604537,51.66095181678065
2025-06-02 14:00:00+00:00,2025-06-01 14:00:00+00:00,24,-0.0121261432513168,0.00109631995677786,0.01322246320809466,0.020013391872245632,6.908435047886894,6.921657511094989,0.013222463208094837,0.68,13.99931752130442,13.31931752130442,-25.006052754360326,54.56512713573602
2025-06-02 15:00:00+00:00,2025-06-01 15:00:00+00:00,24,-0.0183486375462686,0.0005116639224242816,0.018860301468692883,0.020013391872245632,6.913598175965396,6.932458477434088,0.018860301468691887,5.86,25.0108505655503,19.1508505655503,-14.418098815417352,66.01718488775782
2025-06-02 16:00:00+00:00,2025-06-01 16:00:00+00:00,24,-0.0163516688289844,-0.0040581454415731764,0.012293523387411225,0.020013391872245632,6.931745205722233,6.944038729109645,0.012293523387411298,24.28,36.949728371253514,12.669728371253512,-2.938472156574562,78.43368652979666
2025-06-02 17:00:00+00:00,2025-06-01 17:00:00+00:00,24,0.0144887331511753,-0.005458366769689086,-0.019947099920864388,0.020013391872245632,6.983799233055781,6.963852133134917,-0.01994709992086463,79.01,57.70012142492874,-21.309878575071266,17.013718422563784,100.01421475170605
2025-06-02 18:00:00+00:00,2025-06-01 18:00:00+00:00,24,0.0180641595158972,-0.006079035358569278,-0.024143194874466478,0.020013391872245632,6.992142382242301,6.967999187367835,-0.024143194874466367,88.05,62.09556897088919,-25.954431029110808,21.2400869010188,104.5855055011466
2025-06-02 19:00:00+00:00,2025-06-01 19:00:00+00:00,24,0.0214980436643728,-0.008478808622426923,-0.029976852286799725,0.020013391872245632,6.9980529169629175,6.968076064676118,-0.029976852286799804,94.5,62.177223158007564,-32.322776841992436,21.318600107913653,104.67042632577818
2025-06-02 20:00:00+00:00,2025-06-01 20:00:00+00:00,24,0.0153080447455904,-0.008110963525682151,-0.02341900827127255,0.020013391872245632,6.999139580783956,6.975720572512683,-0.02341900827127219,95.69,70.32816052253224,-25.361839477467754,29.155996502041944,113.14744810436014
2025-06-02 21:00:00+00:00,2025-06-01 21:00:00+00:00,24,-0.0025089671793878,-0.009938535270456607,-0.007429568091068806,0.020013391872245632,6.972137537911405,6.964707969820337,-0.007429568091068539,66.5,58.60572746117532,-7.89427253882468,17.884488637762615,100.95605024236875
2025-06-02 22:00:00+00:00,2025-06-01 22:00:00+00:00,24,-0.0286575215752868,-0.008893630040584381,0.01976389153470242,0.020013391872245632,6.935399628468676,6.955163520003378,0.01976389153470226,28.03,48.54998283130408,20.519982831304077,8.215556933608582,90.49801794312907
2025-06-02 23:00:00+00:00,2025-06-01 23:00:00+00:00,24,-0.032833535128363,-0.007720488495966781,0.02511304663239622,0.020013391872245632,6.918101571036281,6.943214617668677,0.025113046632395886,10.4,36.0955182669004,25.6955182669004,-3.7598234800216233,77.54530310415475
2025-06-03 00:00:00+00:00,2025-06-02 00:00:00+00:00,24,-0.0333098277530803,-0.006950334587873298,0.026359493165207002,0.020013391872245632,6.9155746280342685,6.941934121199475,0.026359493165206693,7.85,34.769650679551205,26.919650679551204,-5.034689103871074,76.16639318118177
2025-06-03 01:00:00+00:00,2025-06-02 01:00:00+00:00,24,-0.031492825390698,-0.006239417629710458,0.02525340776098754,0.020013391872245632,6.907745278932136,6.932998686693124,0.025253407760987834,-0.01,25.56472050700404,25.57472050700404,-13.885534511726632,66.59321281512712
