datetime,price_raw,log_price,log_price_seasonal,log_price_resid,split
2025-04-01 11:00:00+00:00,-0.01,6.907745278932136,6.925184392875938,-0.017439113943801487,test_2025
2025-04-01 12:00:00+00:00,-0.03,6.907725278532128,6.923441023371061,-0.0157157448389329,test_2025
2025-04-01 13:00:00+00:00,-0.07,6.907685276532023,6.921843342687123,-0.01415806615510018,test_2025
2025-04-01 14:00:00+00:00,-0.01,6.907745278932136,6.921806960108226,-0.014061681176089635,test_2025
2025-04-01 15:00:00+00:00,-0.01,6.907745278932136,6.928931550824252,-0.021186271892116082,test_2025
2025-04-01 16:00:00+00:00,17.9,6.925496960458294,6.938320285445369,-0.012823324987074614,test_2025
2025-04-01 17:00:00+00:00,53.71,6.960072548927726,6.951740884522034,0.008331664405691441,test_2025
2025-04-01 18:00:00+00:00,94.7,6.998235632110512,6.961645207166559,0.03659042494395237,test_2025
2025-04-01 19:00:00+00:00,69.8,6.97522699409715,6.9622933656016555,0.012933628495494176,test_2025
2025-04-01 20:00:00+00:00,75.73,6.980754779865658,6.956226076182481,0.02452870368317761,test_2025
2025-04-01 21:00:00+00:00,58.44,6.964551404981548,6.950225418618754,0.014325986362793586,test_2025
2025-04-01 22:00:00+00:00,38.11,6.945157031136137,6.941405046568607,0.003751984567530009,test_2025
2025-04-01 23:00:00+00:00,26.34,6.933754354850754,6.935189830636195,-0.0014354757854411204,test_2025
2025-04-02 00:00:00+00:00,26.1,6.933520486868163,6.937671843014574,-0.004151356146410379,test_2025
2025-04-02 01:00:00+00:00,20.0,6.927557906278317,6.932091066865922,-0.004533160587605778,test_2025
2025-04-02 02:00:00+00:00,20.0,6.927557906278317,6.930153409594935,-0.002595503316618064,test_2025
2025-04-02 03:00:00+00:00,26.34,6.933754354850754,6.934267093938463,-0.0005127390877097682,test_2025
2025-04-02 04:00:00+00:00,39.87,6.946850984322267,6.9479033637914345,-0.0010523794691676969,test_2025
2025-04-02 05:00:00+00:00,90.08,6.994006367025358,6.969008034254044,0.02499833277131458,test_2025
2025-04-02 06:00:00+00:00,104.9,7.007510112119129,6.970078008476614,0.037432103642514925,test_2025
2025-04-02 07:00:00+00:00,54.33,6.960660773077056,6.950542369970483,0.010118403106573304,test_2025
2025-04-02 08:00:00+00:00,21.15,6.928684722163167,6.93822239303872,-0.009537670875553239,test_2025
2025-04-02 09:00:00+00:00,0.89,6.90864488316697,6.931208737720334,-0.022563854553364848,test_2025
2025-04-02 10:00:00+00:00,0.0,6.907755278982137,6.929697169045551,-0.02194189006341407,test_2025
2025-04-02 11:00:00+00:00,0.0,6.907755278982137,6.926805886072307,-0.019050607090170146,test_2025
2025-04-02 12:00:00+00:00,-0.01,6.907745278932136,6.92506210836721,-0.017316829435073622,test_2025
2025-04-02 13:00:00+00:00,-0.02,6.907735278782134,6.923464053595275,-0.015728774813140944,test_2025
2025-04-02 14:00:00+00:00,-0.01,6.907745278932136,6.923427662497601,-0.015682383565464697,test_2025
2025-04-02 15:00:00+00:00,0.04,6.907795278182158,6.930553921396699,-0.022758643214540797,test_2025
2025-04-02 16:00:00+00:00,7.96,6.915683765304259,6.93994485433752,-0.02426108903326174,test_2025
2025-04-02 17:00:00+00:00,36.08,6.943199639915331,6.953368595772405,-0.01016895585707367,test_2025
2025-04-02 18:00:00+00:00,53.11,6.959502970115847,6.963275237458687,-0.0037722673428399744,test_2025
2025-04-02 19:00:00+00:00,49.23,6.955811840797818,6.963923547656456,-0.008111706858637824,test_2025
2025-04-02 20:00:00+00:00,32.95,6.940174065237638,6.957854837615395,-0.01768077237775678,test_2025
2025-04-02 21:00:00+00:00,34.92,6.942079408026091,6.951852775031258,-0.009773367005167621,test_2025
2025-04-02 22:00:00+00:00,39.99,6.946966376704575,6.943030337740325,0.003936038964249988,test_2025
2025-04-02 23:00:00+00:00,19.07,6.926645725662167,6.9368136665498605,-0.010167940887693128,test_2025
2025-04-03 00:00:00+00:00,16.32,6.923943539178661,6.937039300405348,-0.013095761226686875,test_2025
2025-04-03 01:00:00+00:00,12.27,6.9199506126820145,6.931459033084267,-0.01150842040225264,test_2025
2025-04-03 02:00:00+00:00,9.07,6.916784393566657,6.929521552479287,-0.012737158912629276,test_2025
2025-04-03 03:00:00+00:00,14.25,6.9219047020865565,6.933634861757421,-0.011730159670864104,test_2025
2025-04-03 04:00:00+00:00,59.77,6.9658071824302255,6.947269888322743,0.018537294107482616,test_2025
2025-04-03 05:00:00+00:00,107.56,7.009914676524055,6.9683726345658705,0.04154204195818423,test_2025
2025-04-03 06:00:00+00:00,133.3,7.032889009738903,6.969442511233482,0.06344649850542083,test_2025
2025-04-03 07:00:00+00:00,79.11,6.983891906308494,6.949908653890259,0.033983252418234855,test_2025
2025-04-03 08:00:00+00:00,28.96,6.936303862386553,6.9375898002330665,-0.0012859378465135407,test_2025
2025-04-03 09:00:00+00:00,0.04,6.907795278182158,6.930576784385087,-0.022781506202928625,test_2025
2025-04-03 10:00:00+00:00,-0.01,6.907745278932136,6.929065353527659,-0.021320074595522875,test_2025
2025-04-03 11:00:00+00:00,-0.01,6.907745278932136,6.926174334167299,-0.018429055235162473,test_2025
2025-04-03 12:00:00+00:00,-0.01,6.907745278932136,6.92443071545123,-0.0166854365190936,test_2025
2025-04-03 13:00:00+00:00,-0.01,6.907745278932136,6.922832806382026,-0.015087527449889393,test_2025
2025-04-03 14:00:00+00:00,1.87,6.909623532708819,6.922796418602312,-0.013172885893492747,test_2025
2025-04-03 15:00:00+00:00,36.5,6.943604931875834,6.929922027764365,0.013682904111468552,test_2025
2025-04-03 16:00:00+00:00,88.81,6.992840635718298,6.939312104486363,0.053528531231934906,test_2025
2025-04-03 17:00:00+00:00,134.65,7.034079512315632,6.9527346220108885,0.08134489030474334,test_2025
2025-04-03 18:00:00+00:00,128.86,7.028963552917629,6.962640360458574,0.06632319245905549,test_2025
2025-04-03 19:00:00+00:00,90.49,6.994382415494182,6.963288611546624,0.031093803947557674,test_2025
2025-04-03 20:00:00+00:00,88.71,6.992748788111782,6.9572204548205345,0.03552833329124727,test_2025
2025-04-03 21:00:00+00:00,79.97,6.984688541954678,6.951218939474781,0.03346960247989639,test_2025
2025-04-03 22:00:00+00:00,64.08,6.9698658550450405,6.942397306570049,0.027468548474991472,test_2025
2025-04-03 23:00:00+00:00,51.65,6.958115638321086,6.93618120218492,0.02193443613616619,test_2025
2025-04-04 00:00:00+00:00,41.53,6.948446064894919,6.936316721379102,0.012129343515817403,test_2025
2025-04-04 01:00:00+00:00,46.78,6.953474064627083,6.93073703531235,0.022737029314733093,test_2025
2025-04-04 02:00:00+00:00,35.74,6.942871426071415,6.928799756520101,0.014071669551313448,test_2025
2025-04-04 03:00:00+00:00,23.46,6.9309443227548355,6.932912637345853,-0.0019683145910178723,test_2025
2025-04-04 04:00:00+00:00,42.8,6.949664682059346,6.946546243653369,0.003118438405977031,test_2025
2025-04-04 05:00:00+00:00,81.91,6.98648327664924,6.967646791782695,0.018836484866545433,test_2025
2025-04-04 06:00:00+00:00,100.14,7.003192723415248,6.968716557009329,0.034476166405918995,test_2025
2025-04-04 07:00:00+00:00,80.3,6.984994059322939,6.949184734360593,0.035809324962346345,test_2025
