time,branch,q05,q50,q95
2025-07-21 01:00:00,Constant covariance,-0.32428778930626,-0.18331128130634386,-0.03320996945910402
2025-07-21 02:00:00,Constant covariance,-0.3245918547987546,-0.18334240028459353,-0.03292142135352281
2025-07-21 03:00:00,Constant covariance,-0.3248367619144037,-0.18298939832820849,-0.03242462474814478
2025-07-21 04:00:00,Constant covariance,-0.3247045599472549,-0.1816193902562563,-0.032350394320910074
2025-07-21 05:00:00,Constant covariance,-0.3241506779132996,-0.18134388885983294,-0.03222466335259142
2025-07-21 06:00:00,Constant covariance,-0.3235947792698232,-0.18116142058079598,-0.032320477925853804
2025-07-21 07:00:00,Constant covariance,-0.3242868578428662,-0.18106886958444485,-0.032573528667750366
2025-07-21 08:00:00,Constant covariance,-0.32467867459894456,-0.1804159459725895,-0.03286256092038628
2025-07-21 09:00:00,Constant covariance,-0.3247321878177088,-0.18027517213704827,-0.03319044191311136
2025-07-21 10:00:00,Constant covariance,-0.32478428855645475,-0.18012507082028706,-0.03339711166601055
2025-07-21 11:00:00,Constant covariance,-0.324556933786032,-0.17960654240731314,-0.03303752531527623
2025-07-21 12:00:00,Constant covariance,-0.3244372650322195,-0.17906845910054792,-0.03335723081513383
2025-07-21 13:00:00,Constant covariance,-0.32469952283179676,-0.1791728081162533,-0.03312361615693768
2025-07-21 14:00:00,Constant covariance,-0.32444484874944995,-0.1786966390474381,-0.03299173491217897
2025-07-21 15:00:00,Constant covariance,-0.3242829067923127,-0.17823037204693798,-0.03310485892573546
2025-07-21 16:00:00,Constant covariance,-0.3243207278299241,-0.1779374286336644,-0.033405202916759066
2025-07-21 17:00:00,Constant covariance,-0.32419898318790985,-0.17782617976229514,-0.0337471778684452
2025-07-21 18:00:00,Constant covariance,-0.3238993538300928,-0.17879477605150595,-0.03528454358370646
2025-07-21 19:00:00,Constant covariance,-0.3243437805280803,-0.1808488886293559,-0.037354121543475845
2025-07-21 20:00:00,Constant covariance,-0.3253530113950721,-0.18163650059666359,-0.038669448042793424
2025-07-21 21:00:00,Constant covariance,-0.32616492851180995,-0.18215981726885072,-0.03943722522513809
2025-07-21 22:00:00,Constant covariance,-0.32621720268194176,-0.18115232631541478,-0.03971784492432966
2025-07-21 23:00:00,Constant covariance,-0.325692395363302,-0.18241029390443375,-0.039857066515761645
2025-07-22 00:00:00,Constant covariance,-0.3255000990340872,-0.18226461187067156,-0.0399156486586338
2025-07-22 01:00:00,Constant covariance,-0.32530495602499265,-0.18180257200833544,-0.03965120949629835
2025-07-22 02:00:00,Constant covariance,-0.32536808710540205,-0.18169983053604688,-0.03950660337904406
2025-07-22 03:00:00,Constant covariance,-0.3255266644087942,-0.1817840143214213,-0.03941640309425713
2025-07-22 04:00:00,Constant covariance,-0.3255750694219692,-0.18209915731711354,-0.038850663629920526
2025-07-22 05:00:00,Constant covariance,-0.3252032985492229,-0.18241342277063,-0.03801718538758383
2025-07-22 06:00:00,Constant covariance,-0.32468235950095164,-0.18250146543280352,-0.03694924999595229
2025-07-22 07:00:00,Constant covariance,-0.32408943915354826,-0.18171553418232844,-0.0359158497585411
2025-07-22 08:00:00,Constant covariance,-0.3236104319472785,-0.1811176626044298,-0.03481151472087157
2025-07-22 09:00:00,Constant covariance,-0.3235662994186012,-0.18101984555734882,-0.034059769855435525
2025-07-22 10:00:00,Constant covariance,-0.32345198022631827,-0.18139391027086765,-0.03316031495469848
2025-07-22 11:00:00,Constant covariance,-0.3230352264415745,-0.18202759877738595,-0.03260469725264419
2025-07-22 12:00:00,Constant covariance,-0.32246691762576174,-0.18269004716179282,-0.03154882015070257
2025-07-22 13:00:00,Constant covariance,-0.3221234626644736,-0.18408560821958797,-0.029768407624525237
2025-07-22 14:00:00,Constant covariance,-0.3221073169756024,-0.1838173778199687,-0.02937115148523783
2025-07-22 15:00:00,Constant covariance,-0.3222819616776279,-0.18243908176703272,-0.02930053406525647
2025-07-22 16:00:00,Constant covariance,-0.32218599160778166,-0.18173087814485278,-0.029351555589125326
2025-07-22 17:00:00,Constant covariance,-0.322438892567781,-0.18178382319863956,-0.029267999647962208
2025-07-22 18:00:00,Constant covariance,-0.32254750490647643,-0.18343959163631576,-0.029046159258057352
2025-07-22 19:00:00,Constant covariance,-0.3227109011726688,-0.1852733221839083,-0.029385499014584412
2025-07-22 20:00:00,Constant covariance,-0.3227997212157129,-0.18519783204917828,-0.030217280562791306
2025-07-22 21:00:00,Constant covariance,-0.3232929065142286,-0.18511281926889117,-0.031024217788901166
2025-07-22 22:00:00,Constant covariance,-0.323745379466906,-0.18480251131011652,-0.03173117386851797
2025-07-22 23:00:00,Constant covariance,-0.3240320470470976,-0.18454057970791754,-0.032432047165154694
2025-07-23 00:00:00,Constant covariance,-0.3242972524533663,-0.1845892952526902,-0.03327014711976328
2025-07-23 01:00:00,Constant covariance,-0.32448871736616947,-0.18502847485651935,-0.033680443342189205
2025-07-23 02:00:00,Constant covariance,-0.3246728968469305,-0.1853384463788033,-0.03356016106058409
2025-07-23 03:00:00,Constant covariance,-0.32486740901743943,-0.18560723468377044,-0.033400724896126034
2025-07-23 04:00:00,Constant covariance,-0.325265467026073,-0.18583850059458917,-0.033949256084101175
2025-07-23 05:00:00,Constant covariance,-0.32547599200447935,-0.18578052073027532,-0.03444726546260963
2025-07-23 06:00:00,Constant covariance,-0.32585664544896276,-0.18595154357589844,-0.034709259321841525
2025-07-23 07:00:00,Constant covariance,-0.32624144974274305,-0.18629634379577717,-0.033902509040636845
2025-07-23 08:00:00,Constant covariance,-0.3267662879314951,-0.186520716887708,-0.03399857305238995
2025-07-23 09:00:00,Constant covariance,-0.32717184285850537,-0.18604444426215194,-0.03449115489912318
2025-07-23 10:00:00,Constant covariance,-0.3279329404037603,-0.18652329743230284,-0.03521424273212932
2025-07-23 11:00:00,Constant covariance,-0.32811636168169367,-0.1862561989983022,-0.035193367916648406
2025-07-23 12:00:00,Constant covariance,-0.32789959867304425,-0.18665292444750836,-0.03477909900200707
2025-07-23 13:00:00,Constant covariance,-0.32758355592027194,-0.1869101507474703,-0.034205864480731867
2025-07-23 14:00:00,Constant covariance,-0.32742712461909285,-0.18739614763310444,-0.03335567045409445
2025-07-23 15:00:00,Constant covariance,-0.3274567637900344,-0.18695997565953673,-0.031441001992016764
2025-07-23 16:00:00,Constant covariance,-0.3271691637130335,-0.1868953299736486,-0.03105454318107689
2025-07-23 17:00:00,Constant covariance,-0.32679715203343296,-0.18716455642361735,-0.030765917334137548
2025-07-23 18:00:00,Constant covariance,-0.32697669180466354,-0.18751703780243467,-0.0307784332984748
2025-07-23 19:00:00,Constant covariance,-0.3275651194891753,-0.1874772309933319,-0.031194706860035774
2025-07-23 20:00:00,Constant covariance,-0.32808859420623665,-0.18690358907209265,-0.031713590949275144
2025-07-23 21:00:00,Constant covariance,-0.3267664480714312,-0.18697366231517076,-0.03184561891680532
2025-07-23 22:00:00,Constant covariance,-0.3258226008664839,-0.18666685248568993,-0.032437527630651074
2025-07-23 23:00:00,Constant covariance,-0.3256143763923074,-0.18442969924380676,-0.033049885586679754
2025-07-24 00:00:00,Constant covariance,-0.3256584614076931,-0.1841540414046988,-0.03332940075367416
2025-07-24 01:00:00,Constant covariance,-0.3258900185740499,-0.18431790969121736,-0.032994569941646915
2025-07-24 02:00:00,Constant covariance,-0.32608672340635053,-0.18410094417055595,-0.03248266840517642
2025-07-24 03:00:00,Constant covariance,-0.3263399409135778,-0.1834260308918006,-0.03195953430788985
2025-07-24 04:00:00,Constant covariance,-0.3266534628984533,-0.1835453557153665,-0.03192233464591568
2025-07-24 05:00:00,Constant covariance,-0.3269814187653377,-0.1839015379065197,-0.03224520919939555
2025-07-24 06:00:00,Constant covariance,-0.32749599050909195,-0.18410496990909808,-0.03245016094420617
2025-07-24 07:00:00,Constant covariance,-0.32806692303817125,-0.18398506382785562,-0.03270455905912054
2025-07-24 08:00:00,Constant covariance,-0.32867008793766656,-0.1838237169444385,-0.03297079043483087
2025-07-24 09:00:00,Constant covariance,-0.329109833624068,-0.18354843674249754,-0.03314574744580868
2025-07-24 10:00:00,Constant covariance,-0.3297928139419349,-0.18373431791658454,-0.03349370730366521
2025-07-24 11:00:00,Constant covariance,-0.3308509399634182,-0.1840021449183119,-0.03376767804398772
2025-07-24 12:00:00,Constant covariance,-0.3324758639876704,-0.18505501013910775,-0.03418450017118018
2025-07-24 13:00:00,Constant covariance,-0.3324927859364664,-0.18492153958572882,-0.03484127101142653
2025-07-24 14:00:00,Constant covariance,-0.33254692791314105,-0.18423027365162975,-0.03507078439973737
2025-07-24 15:00:00,Constant covariance,-0.3325772393393226,-0.18419639764539525,-0.03492294026147801
2025-07-24 16:00:00,Constant covariance,-0.3324830769652872,-0.18459704936015436,-0.03496237241765199
2025-07-24 17:00:00,Constant covariance,-0.33252634076492693,-0.18440721265003163,-0.03508859405499185
2025-07-24 18:00:00,Constant covariance,-0.332611776553782,-0.18458013301460996,-0.03558267225669814
2025-07-24 19:00:00,Constant covariance,-0.3327657010160601,-0.18419501021000784,-0.03662249431669829
2025-07-24 20:00:00,Constant covariance,-0.33301829196146926,-0.18292832008470228,-0.037982615148120694
2025-07-24 21:00:00,Constant covariance,-0.3330661597759184,-0.18221605810390074,-0.03865363838703815
2025-07-24 22:00:00,Constant covariance,-0.33311478367115643,-0.18203643793446478,-0.03979696011975445
2025-07-24 23:00:00,Constant covariance,-0.3328393787126802,-0.18165646136101,-0.04023638361089065
2025-07-25 00:00:00,Constant covariance,-0.3327041032498418,-0.1817538024489355,-0.040106778281728706
2025-07-25 01:00:00,Constant covariance,-0.33215823162535885,-0.18161279692940696,-0.03988899841129142
2025-07-25 02:00:00,Constant covariance,-0.3317314405638448,-0.18107025551882042,-0.0398990802802471
2025-07-25 03:00:00,Constant covariance,-0.3307082806742506,-0.18030341914255027,-0.039619888686826005
2025-07-25 04:00:00,Constant covariance,-0.3297161621015221,-0.1804347959937354,-0.039511756914882304
2025-07-25 05:00:00,Constant covariance,-0.3295866328228993,-0.18049112669794884,-0.039110366387011444
2025-07-25 06:00:00,Constant covariance,-0.33031600580586634,-0.18065372004864225,-0.03868304501138707
2025-07-25 07:00:00,Constant covariance,-0.3306912432444765,-0.18083368559707252,-0.0382585121936989
2025-07-25 08:00:00,Constant covariance,-0.3311383082319334,-0.1814094489922134,-0.038324051670531295
2025-07-25 09:00:00,Constant covariance,-0.33122781542331536,-0.18173413106735137,-0.03807687310654837
2025-07-25 10:00:00,Constant covariance,-0.3311452054270551,-0.18245116019108393,-0.037999868365964404
2025-07-25 11:00:00,Constant covariance,-0.3309739149155722,-0.1828318220676428,-0.03848618345525486
2025-07-25 12:00:00,Constant covariance,-0.3307606943075306,-0.18332480983439564,-0.03903205114569003
2025-07-25 13:00:00,Constant covariance,-0.3308471356984529,-0.1846096704795734,-0.0394949225459496
2025-07-25 14:00:00,Constant covariance,-0.33118962483907965,-0.18517904470167312,-0.040102810880048
2025-07-25 15:00:00,Constant covariance,-0.33135970920655117,-0.18530591813960437,-0.04075331662392543
2025-07-25 16:00:00,Constant covariance,-0.3313191970841051,-0.18535823166514143,-0.04116800827471114
2025-07-25 17:00:00,Constant covariance,-0.33107862848739533,-0.185489491953935,-0.04132639360545229
2025-07-25 18:00:00,Constant covariance,-0.3306089634662221,-0.18559778509675098,-0.04114263672123323
2025-07-25 19:00:00,Constant covariance,-0.3299579319919544,-0.1872741572681943,-0.04100232583456054
2025-07-25 20:00:00,Constant covariance,-0.32917695544389347,-0.1875048536077037,-0.040042751335732006
2025-07-25 21:00:00,Constant covariance,-0.32840247696348734,-0.18685603202795395,-0.0396051287167954
2025-07-25 22:00:00,Constant covariance,-0.3278059509778593,-0.18676346084648127,-0.03909016894871253
2025-07-25 23:00:00,Constant covariance,-0.3272291650221968,-0.18671755692049175,-0.03930858816292687
2025-07-26 00:00:00,Constant covariance,-0.32638375751852905,-0.18697036482372442,-0.039530792309750304
2025-07-26 01:00:00,Constant covariance,-0.32588130547315,-0.18742669155338845,-0.03947504942610737
2025-07-26 02:00:00,Constant covariance,-0.3258322045327762,-0.18781810131026383,-0.039197523363415955
2025-07-26 03:00:00,Constant covariance,-0.3258704684784436,-0.18805428407431463,-0.039303490888970165
2025-07-26 04:00:00,Constant covariance,-0.32571405244028,-0.18841250106102098,-0.03951865792529341
2025-07-26 05:00:00,Constant covariance,-0.32536362175090267,-0.1883195029418224,-0.03938453239947887
2025-07-26 06:00:00,Constant covariance,-0.32501411345690595,-0.18780385170442168,-0.039388780722246955
2025-07-26 07:00:00,Constant covariance,-0.32458280326544897,-0.18699880859826667,-0.03930228483723526
2025-07-26 08:00:00,Constant covariance,-0.32456287253542865,-0.18777939172050923,-0.03914465040197147
2025-07-26 09:00:00,Constant covariance,-0.32449636232685297,-0.1881369036493652,-0.03880340845751979
2025-07-26 10:00:00,Constant covariance,-0.32481484932475385,-0.18829450816959353,-0.0388959811018348
2025-07-26 11:00:00,Constant covariance,-0.3249153146214659,-0.1882076542973637,-0.038503038646045776
2025-07-26 12:00:00,Constant covariance,-0.3248420061766099,-0.18754463414678668,-0.038411140814409946
2025-07-26 13:00:00,Constant covariance,-0.32454200259887284,-0.1873238732542094,-0.038187496355138344
2025-07-26 14:00:00,Constant covariance,-0.3247963773984581,-0.18770256504309,-0.037697954840869
2025-07-26 15:00:00,Constant covariance,-0.32529161363312586,-0.18771559783477926,-0.037447644056213765
2025-07-26 16:00:00,Constant covariance,-0.32593741941548854,-0.18738579453554846,-0.03745674200992315
2025-07-26 17:00:00,Constant covariance,-0.32706525212399423,-0.18756489588982367,-0.03748064513330351
2025-07-26 18:00:00,Constant covariance,-0.32724487546420755,-0.18793885654770795,-0.03727928266404121
2025-07-26 19:00:00,Constant covariance,-0.32718743561866725,-0.1876650318881926,-0.0372887934192448
2025-07-26 20:00:00,Constant covariance,-0.32720171612171,-0.18769549299562258,-0.038477098883288235
2025-07-26 21:00:00,Constant covariance,-0.32713536335749344,-0.1878528313396987,-0.0381905081170594
2025-07-26 22:00:00,Constant covariance,-0.327139513745116,-0.18763398301493384,-0.03764818538986317
2025-07-26 23:00:00,Constant covariance,-0.32696367693101513,-0.18755996903539568,-0.03689319337446637
2025-07-27 00:00:00,Constant covariance,-0.3267185702974967,-0.1876980773787332,-0.03707137107977522
2025-07-27 01:00:00,Constant covariance,-0.3264408842978853,-0.18814909245812073,-0.03920308167682697
2025-07-27 02:00:00,Constant covariance,-0.32700717214423736,-0.18851651129167452,-0.041464283908940094
2025-07-27 03:00:00,Constant covariance,-0.3268905084455106,-0.18856969726295067,-0.0416294704520604
2025-07-27 04:00:00,Constant covariance,-0.3264971203615798,-0.18885067190909516,-0.04171313364353587
2025-07-27 05:00:00,Constant covariance,-0.32642005692428866,-0.1892281925038961,-0.041891968394640475
2025-07-27 06:00:00,Constant covariance,-0.3267747020406298,-0.18954736692336144,-0.04131430234736592
2025-07-27 07:00:00,Constant covariance,-0.32766469710164753,-0.18995877303709258,-0.04114078929455022
2025-07-27 08:00:00,Constant covariance,-0.3285511157169726,-0.19007010779351152,-0.041326162248796074
2025-07-27 09:00:00,Constant covariance,-0.3291195121341789,-0.18968481107569776,-0.04169461927437867
2025-07-27 10:00:00,Constant covariance,-0.32905261276497,-0.19007162562297733,-0.04213917193429248
2025-07-27 11:00:00,Constant covariance,-0.32824762148440634,-0.19036979253620834,-0.04308025102456718
2025-07-27 12:00:00,Constant covariance,-0.3271032027607877,-0.18962681500444142,-0.044214118203974445
2025-07-27 13:00:00,Constant covariance,-0.3255411754247273,-0.19079279257858384,-0.0452777250330586
2025-07-27 14:00:00,Constant covariance,-0.32387560864697357,-0.1905074446603206,-0.0442017731515403
2025-07-27 15:00:00,Constant covariance,-0.3244269557505354,-0.18971063083739603,-0.042434887653085666
2025-07-27 16:00:00,Constant covariance,-0.32510071916324546,-0.18930184741252148,-0.041723002493437536
2025-07-27 17:00:00,Constant covariance,-0.32504762392456044,-0.18951116761963893,-0.04111777102968508
2025-07-27 18:00:00,Constant covariance,-0.32533971833396613,-0.18971672643206827,-0.04059912746953532
2025-07-27 19:00:00,Constant covariance,-0.3253348613435743,-0.18976368074174627,-0.04100209174227171
2025-07-27 20:00:00,Constant covariance,-0.3257127409982872,-0.19002837311648463,-0.04178669364628945
2025-07-27 21:00:00,Constant covariance,-0.3271149738964904,-0.18952857431059217,-0.04251169595660298
2025-07-27 22:00:00,Constant covariance,-0.3272930368271098,-0.18886587419447498,-0.04288463115109276
2025-07-27 23:00:00,Constant covariance,-0.32705768626375525,-0.18890925163218344,-0.042990561166310316
2025-07-28 00:00:00,Constant covariance,-0.3268596238470427,-0.18964322040898374,-0.043413711350986796
2025-07-28 01:00:00,Constant covariance,-0.3265371046566998,-0.18973652779143463,-0.04402926734140927
2025-07-28 02:00:00,Constant covariance,-0.32610699488990386,-0.1889545113181424,-0.044590462723280815
2025-07-28 03:00:00,Constant covariance,-0.3256361643999996,-0.1886682675242015,-0.04470358728791368
2025-07-28 04:00:00,Constant covariance,-0.3254412816386599,-0.18912577888034476,-0.044805679484372966
2025-07-28 05:00:00,Constant covariance,-0.3256528212175404,-0.18904278433758726,-0.04539050558759533
2025-07-28 06:00:00,Constant covariance,-0.3260075478433069,-0.1885912127603247,-0.045821442499429474
2025-07-28 07:00:00,Constant covariance,-0.32585851992447307,-0.18815032405342824,-0.04614734272798286
2025-07-28 08:00:00,Constant covariance,-0.32581520195772407,-0.18803938914544643,-0.045667057989305045
2025-07-28 09:00:00,Constant covariance,-0.32567452050559653,-0.18916732613671877,-0.04486270780071702
2025-07-28 10:00:00,Constant covariance,-0.3252580119667122,-0.18996881813754313,-0.0445209152461749
2025-07-28 11:00:00,Constant covariance,-0.3244443286547306,-0.18990173340706515,-0.044328999724056135
2025-07-28 12:00:00,Constant covariance,-0.3249738009787906,-0.19058043333028646,-0.04420646455735548
2025-07-28 13:00:00,Constant covariance,-0.3253394194523335,-0.18948396145130741,-0.04322206481314902
2025-07-28 14:00:00,Constant covariance,-0.3260409718691625,-0.18941274690709986,-0.04269921663829172
2025-07-28 15:00:00,Constant covariance,-0.3265314579261772,-0.18953462859120015,-0.04309913708898299
2025-07-28 16:00:00,Constant covariance,-0.32660444711852904,-0.18972728007744274,-0.042539361243623994
2025-07-28 17:00:00,Constant covariance,-0.32641226026874093,-0.19017680536435322,-0.04208926943059257
2025-07-28 18:00:00,Constant covariance,-0.3262139508766487,-0.18990102867135722,-0.04303620907186293
2025-07-28 19:00:00,Constant covariance,-0.3267186736097526,-0.19003797985701926,-0.04358332809807981
2025-07-28 20:00:00,Constant covariance,-0.32682585057487196,-0.1898383616831556,-0.043941073299260086
2025-07-28 21:00:00,Constant covariance,-0.32697136151135,-0.1894714061653452,-0.044457006683006534
2025-07-28 22:00:00,Constant covariance,-0.3273411869402509,-0.19008321521693672,-0.04485946849702166
2025-07-28 23:00:00,Constant covariance,-0.327050026795677,-0.19033698253674458,-0.044774621635355664
2025-07-29 00:00:00,Constant covariance,-0.32709680723314283,-0.19017758965496875,-0.044151609658726186
2025-07-29 01:00:00,Constant covariance,-0.32741001413221066,-0.19043930420083632,-0.043726452769255096
2025-07-29 02:00:00,Constant covariance,-0.327584085707805,-0.19117839444811638,-0.04321904944363641
2025-07-29 03:00:00,Constant covariance,-0.3275068739716164,-0.19133681340359363,-0.04283605664681374
2025-07-29 04:00:00,Constant covariance,-0.327015497218151,-0.19158799652459513,-0.04236631944815451
2025-07-29 05:00:00,Constant covariance,-0.3266309760075494,-0.19226293813672166,-0.042113438666233086
2025-07-29 06:00:00,Constant covariance,-0.3264364069185633,-0.19224487676756835,-0.042088546128205166
2025-07-29 07:00:00,Constant covariance,-0.3261493459693854,-0.19192929863761943,-0.042310405044615536
2025-07-29 08:00:00,Constant covariance,-0.32590232396385205,-0.19133558012068363,-0.04268001636402013
2025-07-29 09:00:00,Constant covariance,-0.32578267108476716,-0.19144434465399673,-0.04318981806512202
2025-07-29 10:00:00,Constant covariance,-0.3257487520715579,-0.19157272013914917,-0.04357174605786338
2025-07-29 11:00:00,Constant covariance,-0.3264247767749767,-0.19159955348999358,-0.043925762315525974
2025-07-29 12:00:00,Constant covariance,-0.3276020081208478,-0.19157674422106852,-0.042278693849903605
2025-07-29 13:00:00,Constant covariance,-0.32801909476857893,-0.19132274824933498,-0.04108642982283305
2025-07-29 14:00:00,Constant covariance,-0.3283152491349658,-0.1915485687541401,-0.03965199285314379
2025-07-29 15:00:00,Constant covariance,-0.3275763380406314,-0.19128929457859492,-0.03896895328536314
2025-07-29 16:00:00,Constant covariance,-0.3276364100556033,-0.19169347278659932,-0.03922971824907164
2025-07-29 17:00:00,Constant covariance,-0.3277622774869733,-0.19164574081079766,-0.040079944329993074
2025-07-29 18:00:00,Constant covariance,-0.32690880056099964,-0.19145171659096397,-0.040762271064845215
2025-07-29 19:00:00,Constant covariance,-0.3259160029992777,-0.1913375887723105,-0.04171563139949022
2025-07-29 20:00:00,Constant covariance,-0.32539510819627365,-0.19157272120167182,-0.04285075657869462
2025-07-29 21:00:00,Constant covariance,-0.32526355315382316,-0.19180472270492616,-0.043438068645260806
2025-07-29 22:00:00,Constant covariance,-0.32540304015311233,-0.1915537103183863,-0.04391263320254319
2025-07-29 23:00:00,Constant covariance,-0.32569457939039226,-0.19155009857782426,-0.043978837467446776
2025-07-30 00:00:00,Constant covariance,-0.32573991812135095,-0.19124783542247695,-0.04360134511881225
2025-07-30 01:00:00,Constant covariance,-0.3256878538654587,-0.1900058649180627,-0.04367926937052923
2025-07-30 02:00:00,Constant covariance,-0.3254396587491301,-0.18892398611666392,-0.04379061040263644
2025-07-30 03:00:00,Constant covariance,-0.32526696778985775,-0.18914006389257781,-0.043727770526187
2025-07-30 04:00:00,Constant covariance,-0.3254155564932921,-0.1893773072886097,-0.04434092664848685
2025-07-30 05:00:00,Constant covariance,-0.3256452335269704,-0.18868005577315722,-0.044742660542492214
2025-07-30 06:00:00,Constant covariance,-0.32582434190394205,-0.1886764818063842,-0.04500067861058203
2025-07-30 07:00:00,Constant covariance,-0.32590979925305213,-0.18864042913689916,-0.04473097240653518
2025-07-30 08:00:00,Constant covariance,-0.32579698245172645,-0.18891792418712486,-0.043934479731736996
2025-07-30 09:00:00,Constant covariance,-0.32573961555050324,-0.18996411433542185,-0.04278130253399895
2025-07-30 10:00:00,Constant covariance,-0.32556395148791006,-0.1901233135901067,-0.04303333126472178
2025-07-30 11:00:00,Constant covariance,-0.3254888368760294,-0.19075497656930307,-0.04332669430781354
2025-07-30 12:00:00,Constant covariance,-0.3255166497468579,-0.19154672954942548,-0.04393927336490608
2025-07-30 13:00:00,Constant covariance,-0.32532902406019226,-0.19189160538274738,-0.044077122903375544
2025-07-30 14:00:00,Constant covariance,-0.32589099306964164,-0.19171156890700533,-0.04412430066983993
2025-07-30 15:00:00,Constant covariance,-0.3262585285450132,-0.1909428826805461,-0.044067564190192324
2025-07-30 16:00:00,Constant covariance,-0.32648844427572593,-0.1907389969480715,-0.04341598233864137
2025-07-30 17:00:00,Constant covariance,-0.3266303156504043,-0.1906047831837573,-0.04247619322752053
2025-07-30 18:00:00,Constant covariance,-0.3267077373286842,-0.19090847313885695,-0.04252513896952084
2025-07-30 19:00:00,Constant covariance,-0.3266783273929935,-0.19098448022205083,-0.042645593758423486
2025-07-30 20:00:00,Constant covariance,-0.327042813629772,-0.19110326223806626,-0.0429965552732295
2025-07-30 21:00:00,Constant covariance,-0.32731249892213404,-0.1911890963876835,-0.04268400098144387
2025-07-30 22:00:00,Constant covariance,-0.3274038712529167,-0.191413378526924,-0.04256755536464635
2025-07-30 23:00:00,Constant covariance,-0.32738149279685114,-0.19164888933683477,-0.042506474818746136
2025-07-31 00:00:00,Constant covariance,-0.32776134980057137,-0.19092817184722627,-0.041556858187791215
2025-07-31 01:00:00,Constant covariance,-0.3278808574449453,-0.18998767369320924,-0.04100366445553253
2025-07-31 02:00:00,Constant covariance,-0.327764160865084,-0.1891577788911516,-0.04034685587078387
2025-07-31 03:00:00,Constant covariance,-0.32776827139312426,-0.1888483909010064,-0.03947408665697058
2025-07-31 04:00:00,Constant covariance,-0.32752982529732316,-0.188645972592865,-0.03934158166932564
2025-07-31 05:00:00,Constant covariance,-0.32715294623353525,-0.1888777375366055,-0.03930235052302305
2025-07-31 06:00:00,Constant covariance,-0.32636865209722843,-0.18952739639760408,-0.03937402568165451
2025-07-31 07:00:00,Constant covariance,-0.3246511601571778,-0.19066377230682635,-0.03883465796283697
2025-07-31 08:00:00,Constant covariance,-0.32286752297295646,-0.19220966750231877,-0.03922140027343044
2025-07-31 09:00:00,Constant covariance,-0.32193279450792883,-0.19263288479488608,-0.03831727621495803
2025-07-31 10:00:00,Constant covariance,-0.32212101133654036,-0.19221324442562318,-0.036993440933407944
2025-07-31 11:00:00,Constant covariance,-0.3223737917475513,-0.19087324169262404,-0.035801927216068175
2025-07-31 12:00:00,Constant covariance,-0.32278194873142774,-0.19121572821001803,-0.036973954944447066
2025-07-31 13:00:00,Constant covariance,-0.32393808895223797,-0.19183475820638496,-0.03856492878638358
2025-07-31 14:00:00,Constant covariance,-0.3235154727525132,-0.1911950826887367,-0.03944949174932817
2025-07-31 15:00:00,Constant covariance,-0.3238896999056356,-0.19007047091207463,-0.03970117308528931
2025-07-31 16:00:00,Constant covariance,-0.32409371731084996,-0.1889831218496183,-0.03949425025353142
2025-07-31 17:00:00,Constant covariance,-0.3237640169212279,-0.18884297472091843,-0.038920840110885604
2025-07-31 18:00:00,Constant covariance,-0.3237608325594862,-0.18917332805342874,-0.03787640363314989
2025-07-31 19:00:00,Constant covariance,-0.3236192810787117,-0.18976069817493524,-0.03766276407318076
2025-07-31 20:00:00,Constant covariance,-0.3233109864760278,-0.19021506630685187,-0.037666432510425264
2025-07-31 21:00:00,Constant covariance,-0.32299189747319657,-0.19033329982623076,-0.0376132836519853
2025-07-31 22:00:00,Constant covariance,-0.3227879492254857,-0.18895900926305492,-0.037872097672699084
2025-07-31 23:00:00,Constant covariance,-0.3225413532825553,-0.18886886694502847,-0.038043477149032806
2025-08-01 00:00:00,Constant covariance,-0.32218658762050006,-0.18876961089848476,-0.038330850376373855
2025-08-01 01:00:00,Constant covariance,-0.32191920361389403,-0.18892751924760523,-0.0386033321303104
2025-08-01 02:00:00,Constant covariance,-0.32166056622411604,-0.18934964498791707,-0.03931463441551617
2025-08-01 03:00:00,Constant covariance,-0.32133224654504516,-0.18894177618903382,-0.039828314573289114
2025-08-01 04:00:00,Constant covariance,-0.3213814834968914,-0.18902023089854797,-0.04006162032233416
2025-08-01 05:00:00,Constant covariance,-0.321790710749811,-0.1886058519589455,-0.040480845229073185
2025-08-01 06:00:00,Constant covariance,-0.3215131759093432,-0.18876705162814827,-0.040795455451560554
2025-08-01 07:00:00,Constant covariance,-0.32141660727343335,-0.18757763883136835,-0.04111496872110261
2025-08-01 08:00:00,Constant covariance,-0.32158298388436296,-0.18825690067162204,-0.04150392966537249
2025-08-01 09:00:00,Constant covariance,-0.32197665701365835,-0.18835888999339134,-0.04175598794957876
2025-08-01 10:00:00,Constant covariance,-0.3221548189923461,-0.18811923778240447,-0.04181836137325688
2025-08-01 11:00:00,Constant covariance,-0.3221818642156355,-0.1880724126998241,-0.04209073775627219
2025-08-01 12:00:00,Constant covariance,-0.32224013122562745,-0.18830380291276094,-0.042666937270026045
2025-08-01 13:00:00,Constant covariance,-0.322484790758133,-0.188485971366187,-0.04297294096592758
2025-08-01 14:00:00,Constant covariance,-0.32291648031239867,-0.18753369079994264,-0.04335034651945122
2025-08-01 15:00:00,Constant covariance,-0.32318407415732187,-0.18846233961837666,-0.043522582016982586
2025-08-01 16:00:00,Constant covariance,-0.3233393578132312,-0.1894473366393961,-0.04364141714769504
