,empirical_rolling_corr
2025-08-08 08:00:00,-0.286894619828163
2025-08-08 09:00:00,-0.28672730669089314
2025-08-08 10:00:00,-0.2864379629229939
2025-08-08 11:00:00,-0.2853466079670179
2025-08-08 12:00:00,-0.284413561047347
2025-08-08 13:00:00,-0.2836640681027656
2025-08-08 14:00:00,-0.28315218097005757
2025-08-08 15:00:00,-0.2833086202347337
2025-08-08 16:00:00,-0.2836708272742005
2025-08-08 17:00:00,-0.28416764912893694
2025-08-08 18:00:00,-0.28426547990622814
2025-08-08 19:00:00,-0.28438499232812964
2025-08-08 20:00:00,-0.284543107920843
2025-08-08 21:00:00,-0.28485196480746033
2025-08-08 22:00:00,-0.2848704462826606
2025-08-08 23:00:00,-0.28493960577100513
2025-08-09 00:00:00,-0.28511519115779566
2025-08-09 01:00:00,-0.28533803056111756
2025-08-09 02:00:00,-0.2856081947817641
2025-08-09 03:00:00,-0.2858535284006561
2025-08-09 04:00:00,-0.28612155508455683
2025-08-09 05:00:00,-0.2862715584398887
2025-08-09 06:00:00,-0.2864644518772425
2025-08-09 07:00:00,-0.28671314313459817
2025-08-09 08:00:00,-0.2865912811797804
2025-08-09 09:00:00,-0.2851546599790874
2025-08-09 10:00:00,-0.2827234306894341
2025-08-09 11:00:00,-0.2798164829135744
2025-08-09 12:00:00,-0.27623197929323434
2025-08-09 13:00:00,-0.2722508464470021
2025-08-09 14:00:00,-0.26880887837087913
2025-08-09 15:00:00,-0.2656518071195373
2025-08-09 16:00:00,-0.26258877882081716
2025-08-09 17:00:00,-0.26155834216630763
2025-08-09 18:00:00,-0.26201834886366543
2025-08-09 19:00:00,-0.2630185476175926
2025-08-09 20:00:00,-0.26390560230262045
2025-08-09 21:00:00,-0.26500361702287023
2025-08-09 22:00:00,-0.26604895965580155
2025-08-09 23:00:00,-0.2666301995817768
2025-08-10 00:00:00,-0.2669436708592771
2025-08-10 01:00:00,-0.2671832604814895
2025-08-10 02:00:00,-0.2673527563815218
2025-08-10 03:00:00,-0.2673913493956471
2025-08-10 04:00:00,-0.26746912066821893
2025-08-10 05:00:00,-0.2676833422673099
2025-08-10 06:00:00,-0.26806467167595144
2025-08-10 07:00:00,-0.2683977131942608
2025-08-10 08:00:00,-0.2681724779394461
2025-08-10 09:00:00,-0.2669097632147132
2025-08-10 10:00:00,-0.2659333869420244
2025-08-10 11:00:00,-0.2651404429333938
2025-08-10 12:00:00,-0.2642737070814169
2025-08-10 13:00:00,-0.26400603961191793
2025-08-10 14:00:00,-0.2640493024596027
2025-08-10 15:00:00,-0.26418123927390175
2025-08-10 16:00:00,-0.26449089373359397
2025-08-10 17:00:00,-0.2642632276786376
2025-08-10 18:00:00,-0.264216124198964
2025-08-10 19:00:00,-0.26398165076533114
2025-08-10 20:00:00,-0.26364892108599036
2025-08-10 21:00:00,-0.26335494977298096
2025-08-10 22:00:00,-0.26333563572755314
2025-08-10 23:00:00,-0.2634431612319859
2025-08-11 00:00:00,-0.26357754894365754
2025-08-11 01:00:00,-0.26365058241511413
2025-08-11 02:00:00,-0.26368225152009317
2025-08-11 03:00:00,-0.26368029545902316
2025-08-11 04:00:00,-0.26375420944374994
2025-08-11 05:00:00,-0.2639481547642605
2025-08-11 06:00:00,-0.26434654003372005
2025-08-11 07:00:00,-0.26488413165441205
2025-08-11 08:00:00,-0.26521624823090856
2025-08-11 09:00:00,-0.2660843610133465
2025-08-11 10:00:00,-0.2667926618486788
2025-08-11 11:00:00,-0.2663245199582955
2025-08-11 12:00:00,-0.26580136486532946
2025-08-11 13:00:00,-0.2652226269651406
2025-08-11 14:00:00,-0.26449500509015184
2025-08-11 15:00:00,-0.26370864457292637
2025-08-11 16:00:00,-0.26374921051708067
2025-08-11 17:00:00,-0.2641359374966214
2025-08-11 18:00:00,-0.2645278385114629
2025-08-11 19:00:00,-0.26570487970430573
2025-08-11 20:00:00,-0.2671523155209225
2025-08-11 21:00:00,-0.2678549135098993
2025-08-11 22:00:00,-0.2687548381817782
2025-08-11 23:00:00,-0.26947280296733744
2025-08-12 00:00:00,-0.2697398855943538
2025-08-12 01:00:00,-0.26957177368455937
2025-08-12 02:00:00,-0.2694500256814864
2025-08-12 03:00:00,-0.26942543808704356
2025-08-12 04:00:00,-0.2694138237080518
2025-08-12 05:00:00,-0.2696572404551882
2025-08-12 06:00:00,-0.27032048332609904
2025-08-12 07:00:00,-0.2708677212610646
2025-08-12 08:00:00,-0.2710870120591148
2025-08-12 09:00:00,-0.27131315386828353
2025-08-12 10:00:00,-0.27148043532952065
2025-08-12 11:00:00,-0.27090531741000057
2025-08-12 12:00:00,-0.2695983998552535
2025-08-12 13:00:00,-0.268047797201044
2025-08-12 14:00:00,-0.26634383237630116
2025-08-12 15:00:00,-0.2652152605009074
2025-08-12 16:00:00,-0.26478245259557937
2025-08-12 17:00:00,-0.2647260737194244
2025-08-12 18:00:00,-0.2650585406956129
2025-08-12 19:00:00,-0.26599523538504743
2025-08-12 20:00:00,-0.2667085149734807
2025-08-12 21:00:00,-0.2665379934119529
2025-08-12 22:00:00,-0.2664561983823117
2025-08-12 23:00:00,-0.26618972688251613
2025-08-13 00:00:00,-0.2662563140798187
2025-08-13 01:00:00,-0.26637928078393963
2025-08-13 02:00:00,-0.26640048753223383
2025-08-13 03:00:00,-0.26644526732370266
2025-08-13 04:00:00,-0.2665462178723504
2025-08-13 05:00:00,-0.26653287479888105
2025-08-13 06:00:00,-0.2663477732634903
2025-08-13 07:00:00,-0.26562414667312134
2025-08-13 08:00:00,-0.26466278532019594
2025-08-13 09:00:00,-0.2645918955814475
2025-08-13 10:00:00,-0.26468434781439387
2025-08-13 11:00:00,-0.26436625473576125
2025-08-13 12:00:00,-0.26374784790521233
2025-08-13 13:00:00,-0.26293484723938876
2025-08-13 14:00:00,-0.26250129086956125
2025-08-13 15:00:00,-0.26276864248666487
2025-08-13 16:00:00,-0.2631202186382202
2025-08-13 17:00:00,-0.26378906661040213
2025-08-13 18:00:00,-0.2642119262341345
2025-08-13 19:00:00,-0.26490027867361604
2025-08-13 20:00:00,-0.2654015106339006
2025-08-13 21:00:00,-0.2658289898987103
2025-08-13 22:00:00,-0.2662299552766689
2025-08-13 23:00:00,-0.2664415538402795
2025-08-14 00:00:00,-0.2666757329681012
2025-08-14 01:00:00,-0.26684142923192705
2025-08-14 02:00:00,-0.266943897206141
2025-08-14 03:00:00,-0.26693669678886794
2025-08-14 04:00:00,-0.2669663422530493
2025-08-14 05:00:00,-0.26708547097900276
2025-08-14 06:00:00,-0.2673237364619766
2025-08-14 07:00:00,-0.267683274583169
2025-08-14 08:00:00,-0.26809671294650617
2025-08-14 09:00:00,-0.2694100371272097
2025-08-14 10:00:00,-0.2705143221730822
2025-08-14 11:00:00,-0.27154325423816755
2025-08-14 12:00:00,-0.2723502706025661
2025-08-14 13:00:00,-0.2727929131932751
2025-08-14 14:00:00,-0.27334619761656054
2025-08-14 15:00:00,-0.2740146588765177
2025-08-14 16:00:00,-0.2744187427705289
2025-08-14 17:00:00,-0.2746729653843221
2025-08-14 18:00:00,-0.2751533465303513
2025-08-14 19:00:00,-0.27689385911553105
2025-08-14 20:00:00,-0.27866739752990494
2025-08-14 21:00:00,-0.2804695578898019
2025-08-14 22:00:00,-0.28163116657533377
2025-08-14 23:00:00,-0.28226012493416786
2025-08-15 00:00:00,-0.28259052465214335
2025-08-15 01:00:00,-0.28288002166349635
2025-08-15 02:00:00,-0.2831320832865704
2025-08-15 03:00:00,-0.28329709983200707
2025-08-15 04:00:00,-0.28345909445115064
2025-08-15 05:00:00,-0.2836381363161721
2025-08-15 06:00:00,-0.2840455205554436
2025-08-15 07:00:00,-0.2845477172062895
2025-08-15 08:00:00,-0.2849537709173625
2025-08-15 09:00:00,-0.2849374607488553
2025-08-15 10:00:00,-0.2841548428282004
2025-08-15 11:00:00,-0.2824735431199065
2025-08-15 12:00:00,-0.28097097121955156
2025-08-15 13:00:00,-0.27934800279039285
2025-08-15 14:00:00,-0.2778701743354354
2025-08-15 15:00:00,-0.27679828027687525
2025-08-15 16:00:00,-0.2762814841881959
2025-08-15 17:00:00,-0.27621961472122847
2025-08-15 18:00:00,-0.2764640331411706
2025-08-15 19:00:00,-0.2766756217856024
2025-08-15 20:00:00,-0.27691763546367015
2025-08-15 21:00:00,-0.27638476320769356
2025-08-15 22:00:00,-0.2758950804110433
2025-08-15 23:00:00,-0.2757346863288551
2025-08-16 00:00:00,-0.2755429647260558
2025-08-16 01:00:00,-0.27540338417020116
2025-08-16 02:00:00,-0.2753088920206684
2025-08-16 03:00:00,-0.27522589294703487
2025-08-16 04:00:00,-0.2751323635002395
2025-08-16 05:00:00,-0.2749531306562342
2025-08-16 06:00:00,-0.27459943595886116
2025-08-16 07:00:00,-0.27435653282401357
2025-08-16 08:00:00,-0.2741741400483781
2025-08-16 09:00:00,-0.27439448976156655
2025-08-16 10:00:00,-0.27563140940831204
2025-08-16 11:00:00,-0.27672058211650363
2025-08-16 12:00:00,-0.27779666331740116
2025-08-16 13:00:00,-0.2791083271529666
2025-08-16 14:00:00,-0.28042480417530674
2025-08-16 15:00:00,-0.2818242591998531
2025-08-16 16:00:00,-0.2830764645904238
2025-08-16 17:00:00,-0.28354664604498425
2025-08-16 18:00:00,-0.28342347322428346
2025-08-16 19:00:00,-0.28278291619687096
2025-08-16 20:00:00,-0.28148276429814734
2025-08-16 21:00:00,-0.2801597060004278
2025-08-16 22:00:00,-0.27945496589625773
2025-08-16 23:00:00,-0.27906822763630235
2025-08-17 00:00:00,-0.27891854579370157
2025-08-17 01:00:00,-0.27880561551389654
2025-08-17 02:00:00,-0.2786657464853639
2025-08-17 03:00:00,-0.27857247087799036
2025-08-17 04:00:00,-0.2784665991169202
2025-08-17 05:00:00,-0.2783353341881267
2025-08-17 06:00:00,-0.2781185319909592
2025-08-17 07:00:00,-0.2777795196225071
2025-08-17 08:00:00,-0.27737811721106803
2025-08-17 09:00:00,-0.2765908489230377
2025-08-17 10:00:00,-0.2761736296502311
2025-08-17 11:00:00,-0.2755946165398847
2025-08-17 12:00:00,-0.27481555337178204
2025-08-17 13:00:00,-0.27348945080975745
2025-08-17 14:00:00,-0.2719171361048699
2025-08-17 15:00:00,-0.27002550178869017
2025-08-17 16:00:00,-0.2684903538286839
2025-08-17 17:00:00,-0.2683523293022039
2025-08-17 18:00:00,-0.26889027463206167
2025-08-17 19:00:00,-0.269484601360228
2025-08-17 20:00:00,-0.27050975800132515
2025-08-17 21:00:00,-0.27188570205832213
2025-08-17 22:00:00,-0.2723556612067737
2025-08-17 23:00:00,-0.27260359495057396
2025-08-18 00:00:00,-0.27255833830627635
2025-08-18 01:00:00,-0.27252914751666035
2025-08-18 02:00:00,-0.27250192986722904
2025-08-18 03:00:00,-0.2725043019674517
2025-08-18 04:00:00,-0.27259502915723144
2025-08-18 05:00:00,-0.27283639131743587
2025-08-18 06:00:00,-0.27338056647045367
2025-08-18 07:00:00,-0.27398132562521654
2025-08-18 08:00:00,-0.27434023701055615
2025-08-18 09:00:00,-0.274346623495988
2025-08-18 10:00:00,-0.27378910163649545
2025-08-18 11:00:00,-0.2723062059252559
2025-08-18 12:00:00,-0.2700037819400892
2025-08-18 13:00:00,-0.2673646084519973
2025-08-18 14:00:00,-0.264516344865181
2025-08-18 15:00:00,-0.2623533925816142
2025-08-18 16:00:00,-0.26098971147530536
2025-08-18 17:00:00,-0.2601505953420561
2025-08-18 18:00:00,-0.2606038071300886
2025-08-18 19:00:00,-0.26245640127858477
2025-08-18 20:00:00,-0.264381524325114
2025-08-18 21:00:00,-0.2653526381805548
2025-08-18 22:00:00,-0.2661283119266064
2025-08-18 23:00:00,-0.26657065170438626
2025-08-19 00:00:00,-0.2667570595619897
2025-08-19 01:00:00,-0.2668378051657454
2025-08-19 02:00:00,-0.2668217822988417
2025-08-19 03:00:00,-0.26672747014052545
2025-08-19 04:00:00,-0.26662716944617315
2025-08-19 05:00:00,-0.2666433559362585
2025-08-19 06:00:00,-0.26666479993543213
2025-08-19 07:00:00,-0.2666464055911803
2025-08-19 08:00:00,-0.2664739673429292
2025-08-19 09:00:00,-0.2665671763726402
2025-08-19 10:00:00,-0.26756994195739686
2025-08-19 11:00:00,-0.2684204967489546
2025-08-19 12:00:00,-0.26899267661382287
2025-08-19 13:00:00,-0.26937130749041605
2025-08-19 14:00:00,-0.2698660705540134
2025-08-19 15:00:00,-0.2705989957064717
2025-08-19 16:00:00,-0.2712446805473112
2025-08-19 17:00:00,-0.2713019557361197
2025-08-19 18:00:00,-0.27116900523859594
2025-08-19 19:00:00,-0.2709387909203883
2025-08-19 20:00:00,-0.27026348568392666
2025-08-19 21:00:00,-0.2696499512244724
2025-08-19 22:00:00,-0.26952884514826275
2025-08-19 23:00:00,-0.2694334303035877
2025-08-20 00:00:00,-0.26928707355322595
2025-08-20 01:00:00,-0.26909855116850206
2025-08-20 02:00:00,-0.2688520562063767
2025-08-20 03:00:00,-0.26858109664654123
2025-08-20 04:00:00,-0.2683294131929075
2025-08-20 05:00:00,-0.26823252322326174
2025-08-20 06:00:00,-0.2682393599473696
2025-08-20 07:00:00,-0.2683869592869791
2025-08-20 08:00:00,-0.2687422929942596
2025-08-20 09:00:00,-0.27005446748651
2025-08-20 10:00:00,-0.27181776918358974
2025-08-20 11:00:00,-0.27353484577875065
2025-08-20 12:00:00,-0.27537139529676274
2025-08-20 13:00:00,-0.27751470338730844
2025-08-20 14:00:00,-0.27960460850919566
2025-08-20 15:00:00,-0.28143589319424
2025-08-20 16:00:00,-0.28322920688887815
2025-08-20 17:00:00,-0.2838343572466981
2025-08-20 18:00:00,-0.2837135980461723
2025-08-20 19:00:00,-0.28320503434199895
2025-08-20 20:00:00,-0.28224704425274066
