branch,path,raw_slope,raw_intercept,iso_slope,iso_intercept,raw_corr,resid_corr,mean_wind,mean_price,n_days
Constant covariance,80,-0.20183354797558198,86.26533135186892,-0.4422244875993717,91.71221840923194,-0.11046496063311974,-0.29918827729640296,22.658454041102218,81.6920951811116,721
Constant covariance,81,-0.6017024193390573,95.85219319305288,-0.5956695701726725,95.70863328391373,-0.3309332226550907,-0.3623675905230297,23.796369705226354,81.53385996993154,721
Constant covariance,82,-0.10089555403984819,87.1296079064536,-0.3297700951961371,92.25684372600412,-0.058718515964912954,-0.2185882621466471,22.401949092491424,84.8693508411942,721
Constant covariance,83,-0.20694578006994566,84.52563925860312,-0.5790521794698723,92.74774335933816,-0.12290387361879164,-0.36765064447167617,22.096110451189027,79.95294244477013,721
Constant covariance,84,-0.49696464131791646,96.58544587892251,-0.7485388851035232,101.92758595782134,-0.27977086988458244,-0.47078660147697854,21.234845024323874,86.03247873796785,721
Constant covariance,85,-0.40607202477299637,94.5408330362672,-0.568330047226027,97.86903360373492,-0.24461217161582674,-0.3878551092298685,20.511778198400936,86.21157373154793,721
Constant covariance,86,-0.5800043681066651,96.34449629358451,-0.7275301172854475,99.48541830358187,-0.2875257383911352,-0.3907652391168415,21.29066978125269,83.99581482054137,721
Constant covariance,87,-0.4979479848866981,95.61010572528126,-0.6498321505245978,98.98202235962928,-0.2976199058067389,-0.47171257232234565,22.20058042381367,84.55537143992817,721
Constant covariance,88,-0.30832102157300717,93.33578400457645,-0.4176768364899525,95.82312611857078,-0.17599739426399663,-0.269268122278151,22.74540330464768,86.32289802159742,721
Constant covariance,89,-0.01643586906723035,85.65478538388307,-0.29961181672332904,91.95406509553605,-0.009831651746501066,-0.19876230578996548,22.245108611071412,85.28916769136518,721
Constant covariance,90,-0.35053181168550246,90.56474760053997,-0.5984970186175649,96.0902376695127,-0.19227402656692202,-0.38141729506345956,22.283328122265942,82.7537322234596,721
Constant covariance,91,-0.3107240929296616,88.50745724794963,-0.5773278606114014,94.32019227847837,-0.17017053342760138,-0.3708344977234286,21.8028990403006,81.73277122041524,721
Constant covariance,92,-0.3402488604786794,90.0503941093846,-0.578559921674383,95.46664466341122,-0.19015524172886347,-0.36161989113927345,22.727650688352778,82.3173368613151,721
Constant covariance,93,-0.486862013815756,94.93097603476465,-0.675114636671504,99.07471748368864,-0.2641441747014512,-0.42422280810976964,22.011600083251974,84.21436409092554,721
Constant covariance,94,-0.3115312803704847,92.87379801479304,-0.5792780437728438,99.27298444618181,-0.17311169205212032,-0.36929240837555594,23.900144861031723,85.42815528519577,721
Constant covariance,95,-0.15671514309202114,89.8215751719034,-0.4370359980794017,95.72741321714665,-0.0898816392883956,-0.26935448964722714,21.068136530580666,86.51987914083122,721
Constant covariance,96,-0.43096887349623886,94.46604328181601,-0.5885269452245799,97.93709271306957,-0.24675921535947903,-0.3830836872812942,22.03028631397753,84.97167560628151,721
Constant covariance,97,-0.45006814178287097,96.4169225293908,-0.4922249134959483,97.37010065189924,-0.22359714955410742,-0.2890708302530414,22.610320567140477,86.24073756662285,721
Constant covariance,98,-0.2270655365321659,88.42158840879996,-0.4969071463052017,94.58045100893625,-0.13116423837700653,-0.31786537597436687,22.82399147157665,83.23904653950083,721
Constant covariance,99,-0.3628962268604965,93.71363255634652,-0.6597596382391908,100.40544305857216,-0.20555807602414883,-0.4318450118489886,22.541715299799005,85.53332912708593,721
Stochastic covariance,50,-0.1427225323218985,86.88587733337253,-0.24885239004908602,89.23246870244583,-0.08967899918874735,-0.18700345582831096,22.110567368377453,83.73020116748377,721
Stochastic covariance,51,-0.36190851654631445,92.44661049023576,-0.5633046887426878,97.78839476153574,-0.25821375085387455,-0.4459873635805381,26.523762656677654,82.84743489393101,721
Stochastic covariance,52,-0.2633619181248316,94.67160716630764,-0.39318968924560543,97.58528397576615,-0.16374858070737558,-0.27988960243969024,22.442631374669574,88.76107271970614,721
Stochastic covariance,53,-0.36194612495269474,92.86361440659725,-0.6671115411055469,99.69373589029647,-0.1993433120682147,-0.41980348204672624,22.38170225776213,84.76264400455527,721
Stochastic covariance,54,-0.05807352008862598,89.15328173115675,-0.31703067210168573,95.0394188998011,-0.037305373614212343,-0.22110861793748257,22.73015872659704,87.83326140173006,721
Stochastic covariance,55,-0.16625622533266063,87.1570441961557,-0.7367927284161958,98.17973775905443,-0.08769725810150245,-0.4264532089515982,19.31987436969455,83.94499480954906,721
Stochastic covariance,56,-0.39844344343670146,96.07333333958326,-0.5632609246474926,100.10408201608178,-0.24417015164560074,-0.3955479398982281,24.455832275117974,86.32906731577484,721
Stochastic covariance,57,-0.3936881188484615,91.56948321978376,-0.6343296294996665,97.44921724384696,-0.23801903758184903,-0.4227807225957509,24.433581754668733,81.95027238205813,721
Stochastic covariance,58,-0.2985170084189732,95.18186980609258,-0.5609453560285316,100.5969919421188,-0.1373045529110843,-0.29849505508093815,20.63466917866225,89.02207009316314,721
Stochastic covariance,59,-0.2510929991887821,89.95820970015117,-0.550049771110794,96.09787276840113,-0.15707410398946178,-0.3891946989761008,20.536959336219997,84.80152298620163,721
Stochastic covariance,60,-0.11186494265902533,85.99474214495203,-0.23010619877432667,88.51806840240562,-0.058093987564950406,-0.1352998849104333,21.34048927045405,83.60748953639714,721
Stochastic covariance,61,-0.34900057192133843,95.89454124066688,-0.6536146280257844,103.24049716074649,-0.21862673269585853,-0.4481597383403406,24.115617033643478,87.47817710368933,721
Stochastic covariance,62,-0.42507996362626715,92.96299481033424,-0.6508272468144196,97.4668260201633,-0.1947597974409547,-0.3058980523717047,19.95076594598605,84.48232394769832,721
Stochastic covariance,63,-0.5458200665705827,98.96824336436194,-0.680555496752371,102.01595006318836,-0.3138064374456674,-0.45504923546126314,22.619935192357165,86.62182883184728,721
