time,branch,window,q05,q50,q95,mean
2025-06-24 07:00:00,Stochastic covariance,336,-0.7037864647915337,-0.3337245292081782,0.1385395791283375,-0.3035122699740247
2025-06-24 08:00:00,Stochastic covariance,336,-0.7043175918377699,-0.33824211643526536,0.14089109384411327,-0.30341188153516435
2025-06-24 09:00:00,Stochastic covariance,336,-0.7058308851191628,-0.34445431377541597,0.14131106439310429,-0.30339885014267953
2025-06-24 10:00:00,Stochastic covariance,336,-0.706209664053515,-0.341730808630672,0.1403558426236555,-0.3036331235308573
2025-06-24 11:00:00,Stochastic covariance,336,-0.703793897645887,-0.3417218940495142,0.14532295273474216,-0.3040342302035629
2025-06-24 12:00:00,Stochastic covariance,336,-0.702715504826563,-0.344850452718943,0.14632180697680985,-0.3041238543239981
2025-06-24 13:00:00,Stochastic covariance,336,-0.700386336343763,-0.3431085069682739,0.14692576385867356,-0.3040573456839951
2025-06-24 14:00:00,Stochastic covariance,336,-0.6981861850051377,-0.3417670454434381,0.14691110307328784,-0.3040350886055191
2025-06-24 15:00:00,Stochastic covariance,336,-0.6958875449557929,-0.3416886142182344,0.14501987826206808,-0.30427336211624145
2025-06-24 16:00:00,Stochastic covariance,336,-0.6939948010848375,-0.34732155157040734,0.1457108573627266,-0.30447909440313325
2025-06-24 17:00:00,Stochastic covariance,336,-0.693050112751414,-0.34615040611318404,0.14381443923286188,-0.30461246538221654
2025-06-24 18:00:00,Stochastic covariance,336,-0.692495787817305,-0.3440558609993519,0.14082039760684584,-0.30473888694031814
2025-06-24 19:00:00,Stochastic covariance,336,-0.6926243088972664,-0.34231019061809653,0.1390644420343808,-0.3046616052840747
2025-06-24 20:00:00,Stochastic covariance,336,-0.6933173962366617,-0.3428617780460763,0.1386355537911232,-0.30464709137751256
2025-06-24 21:00:00,Stochastic covariance,336,-0.6937376044209611,-0.34489320569612303,0.14049658299166104,-0.304558010584546
2025-06-24 22:00:00,Stochastic covariance,336,-0.6932905280026421,-0.3467204287428679,0.14459065353740452,-0.3043893817621739
2025-06-24 23:00:00,Stochastic covariance,336,-0.6924714285448978,-0.3454541587123838,0.14899361868006145,-0.3041257820769363
2025-06-25 00:00:00,Stochastic covariance,336,-0.6908475588336618,-0.34106125014196254,0.15385552318473195,-0.30388800562385687
2025-06-25 01:00:00,Stochastic covariance,336,-0.6889383225324347,-0.34300882621637924,0.15569021222421456,-0.3035763035125476
2025-06-25 02:00:00,Stochastic covariance,336,-0.6887717361378182,-0.3426112950601311,0.1601622787279586,-0.30316827507082367
2025-06-25 03:00:00,Stochastic covariance,336,-0.6898589501291884,-0.34306176757874773,0.15756683848842198,-0.3028934148646518
2025-06-25 04:00:00,Stochastic covariance,336,-0.6913406413382236,-0.34397952170481383,0.1540622572436217,-0.30231248004622696
2025-06-25 05:00:00,Stochastic covariance,336,-0.6928443528381304,-0.3434986989820716,0.15035429694183805,-0.3017362486086876
2025-06-25 06:00:00,Stochastic covariance,336,-0.6941987924250029,-0.34052610395833627,0.14586084989342687,-0.30127557365303154
2025-06-25 07:00:00,Stochastic covariance,336,-0.6953603884131985,-0.3389812452632355,0.14406452387901383,-0.3008188498344884
2025-06-25 08:00:00,Stochastic covariance,336,-0.6959563330064189,-0.3382769405748444,0.14522544147684108,-0.3004104675244675
2025-06-25 09:00:00,Stochastic covariance,336,-0.695439327258617,-0.33797234173871177,0.15061314543363283,-0.2999032985199061
2025-06-25 10:00:00,Stochastic covariance,336,-0.6958511634613691,-0.3367522002481411,0.15329709702344163,-0.29955410772901925
2025-06-25 11:00:00,Stochastic covariance,336,-0.6964856180830974,-0.33485328027069994,0.15709895210169172,-0.29904027496719776
2025-06-25 12:00:00,Stochastic covariance,336,-0.6971669561743369,-0.33426501145175314,0.16094533112948098,-0.29875850748932115
2025-06-25 13:00:00,Stochastic covariance,336,-0.696412951124774,-0.33373306048631607,0.16487428627844405,-0.2986094163523194
2025-06-25 14:00:00,Stochastic covariance,336,-0.695135671256807,-0.3351288254952608,0.16867343455994105,-0.2985914020687374
2025-06-25 15:00:00,Stochastic covariance,336,-0.6937602209305299,-0.3386361025532967,0.1722198366266474,-0.2986916452309021
2025-06-25 16:00:00,Stochastic covariance,336,-0.6943415637407677,-0.34057373317600453,0.17669641246462944,-0.29873436510789464
2025-06-25 17:00:00,Stochastic covariance,336,-0.6950623387067552,-0.3403575456476856,0.1746618635248143,-0.2986449572319845
2025-06-25 18:00:00,Stochastic covariance,336,-0.6955375108626456,-0.34030699117895297,0.17496751945315103,-0.2985456893099239
2025-06-25 19:00:00,Stochastic covariance,336,-0.6958617165759172,-0.3409047150398915,0.17523373593490602,-0.2984971934182859
2025-06-25 20:00:00,Stochastic covariance,336,-0.6947657849869151,-0.3410911793407947,0.1775338171355378,-0.2984612915541729
2025-06-25 21:00:00,Stochastic covariance,336,-0.6924409825366131,-0.34143843116773676,0.1777621468210915,-0.2983976958626532
2025-06-25 22:00:00,Stochastic covariance,336,-0.6904007052789589,-0.3448868893961454,0.17338594604630433,-0.29853110624121126
2025-06-25 23:00:00,Stochastic covariance,336,-0.6893961060462744,-0.3457213957164503,0.1675151749694762,-0.2987912618787838
2025-06-26 00:00:00,Stochastic covariance,336,-0.6881052186109126,-0.34727419558641637,0.16845504342672932,-0.2992174372735182
2025-06-26 01:00:00,Stochastic covariance,336,-0.6861240311762359,-0.3480730964523929,0.16355629361304858,-0.2996767448633691
2025-06-26 02:00:00,Stochastic covariance,336,-0.6856642392454909,-0.34817565175186604,0.1585644277995036,-0.2999616792145931
2025-06-26 03:00:00,Stochastic covariance,336,-0.6874803525493821,-0.3461696057640842,0.15511295410077736,-0.2999897353543815
2025-06-26 04:00:00,Stochastic covariance,336,-0.6902452577317966,-0.3484814256272811,0.15032760860923883,-0.3000779959240113
2025-06-26 05:00:00,Stochastic covariance,336,-0.6922279106380503,-0.352318926948296,0.14602671570272235,-0.3000667642644006
2025-06-26 06:00:00,Stochastic covariance,336,-0.6921973292299812,-0.34983054845086015,0.14783870881213426,-0.3000667126889716
2025-06-26 07:00:00,Stochastic covariance,336,-0.6915899168643336,-0.34816325410135385,0.14996531801303448,-0.30016363481586866
2025-06-26 08:00:00,Stochastic covariance,336,-0.6909186542838547,-0.3473822353758475,0.15254991648222319,-0.30038042521132746
2025-06-26 09:00:00,Stochastic covariance,336,-0.6926850961062926,-0.34951131434276617,0.15364475386864748,-0.30035881835481254
2025-06-26 10:00:00,Stochastic covariance,336,-0.6947183984666272,-0.3507906816584806,0.1541988191664153,-0.30009726704040435
2025-06-26 11:00:00,Stochastic covariance,336,-0.6963353943103712,-0.3503374546789646,0.1539845881076965,-0.29984808548507147
2025-06-26 12:00:00,Stochastic covariance,336,-0.6971588478993059,-0.34870943554765865,0.15683752340398324,-0.299535922734966
2025-06-26 13:00:00,Stochastic covariance,336,-0.6979388890236651,-0.3480169728053407,0.16568061161919428,-0.29928389465297156
2025-06-26 14:00:00,Stochastic covariance,336,-0.6988091002582505,-0.3494933543691351,0.16532189274684547,-0.2989263263220994
2025-06-26 15:00:00,Stochastic covariance,336,-0.6995361641040351,-0.34813404419015126,0.16519167425786613,-0.2986859403181043
2025-06-26 16:00:00,Stochastic covariance,336,-0.6991033223553462,-0.3479546521458492,0.16349145466418286,-0.2986033889381926
2025-06-26 17:00:00,Stochastic covariance,336,-0.700170852396705,-0.3447658260437556,0.15689093318509556,-0.29869199724735224
2025-06-26 18:00:00,Stochastic covariance,336,-0.7013997564485956,-0.34400145411216654,0.16312353295432783,-0.29877949728375575
2025-06-26 19:00:00,Stochastic covariance,336,-0.702222487883304,-0.3454263526536188,0.15703629533252889,-0.298951133382658
