time,label,q05,q25,q50,q75,q95,mean
2025-07-22 17:00:00,Sigma_spot_spot,80.39459897933793,116.73264121915814,151.59816535882692,191.6708664130292,256.5377548349329,157.12530044544715
2025-07-22 18:00:00,Sigma_spot_spot,81.63137057156462,117.00117449428615,151.77408013626012,190.58988802165592,256.18949661758126,157.1250636847637
2025-07-22 19:00:00,Sigma_spot_spot,80.33750681333491,117.24055131727715,151.79654793536537,190.99616173329156,255.5498504129826,157.01978015976292
2025-07-22 20:00:00,Sigma_spot_spot,80.13924733403967,117.51052643248524,151.99359190080582,190.87383135425688,256.75020001353437,156.99339681043463
2025-07-22 21:00:00,Sigma_spot_spot,79.35737808872807,116.99894998843385,152.10263794398298,190.59345450449518,257.2080459112429,156.96261889261305
2025-07-22 22:00:00,Sigma_spot_spot,80.03370621410177,117.0279018848151,152.06065053744845,190.35592767991292,256.5483727313809,156.88723626443047
2025-07-22 23:00:00,Sigma_spot_spot,79.4241085197295,116.56142480211622,151.34854677305924,190.55117574163864,254.7459922517035,156.82918970074857
2025-07-23 00:00:00,Sigma_spot_spot,80.36040328866822,116.64852884052101,150.95812769863278,190.987701490497,256.20748138137185,156.82721509837546
2025-07-23 01:00:00,Sigma_spot_spot,79.62930330342502,115.9825024351725,150.89375595321746,190.0349726764083,254.1238458022998,156.73113445324967
2025-07-23 02:00:00,Sigma_spot_spot,80.3366268161468,116.06138291906055,150.61021529638305,190.13525769856153,257.1661835037618,156.71735091312502
2025-07-23 03:00:00,Sigma_spot_spot,80.67080746880133,116.35109652233885,150.52198673048719,189.43275120904252,255.80274701675603,156.71790713379792
2025-07-23 04:00:00,Sigma_spot_spot,80.45003726252513,116.29856792514944,150.70345262893778,189.84766932219455,255.86841398041597,156.7727416418665
2025-07-23 05:00:00,Sigma_spot_spot,80.8599471342691,116.57748830236514,150.44998274147108,190.3014535827518,255.6113392012998,156.80878701841763
2025-07-23 06:00:00,Sigma_spot_spot,80.22277976652626,116.64680844987265,151.16605526235014,190.12454103029276,255.29436882795244,156.86466118029426
2025-07-23 07:00:00,Sigma_spot_spot,80.06526366993543,116.77935961689332,151.36610807942088,190.003481263864,255.34678712816134,156.86279999665675
2025-07-23 08:00:00,Sigma_spot_spot,80.21335618511436,116.75876432779744,151.48023203772811,190.08048054287465,257.6768474752045,156.8771264039936
2025-07-23 09:00:00,Sigma_spot_spot,80.59967715153599,116.55582835085423,151.41069804529536,190.05606181000854,255.8767504211258,156.91774817753054
2025-07-23 10:00:00,Sigma_spot_spot,80.63486901106376,116.6256252765287,150.7350084042246,190.19702640378603,255.226672841608,156.8414621990925
2025-07-23 11:00:00,Sigma_spot_spot,81.05535520393158,116.29178465506126,150.6254559790081,188.7763791621271,255.12537551122205,156.75288950084646
2025-07-23 12:00:00,Sigma_spot_spot,79.92454732509711,116.74850611339143,150.801161553521,188.72903723190691,255.52320967778132,156.76358244207208
2025-07-23 13:00:00,Sigma_spot_spot,79.67397375011032,116.65252525522733,150.90801485914704,189.67583719530376,254.53877712117978,156.72231100668876
2025-07-23 14:00:00,Sigma_spot_spot,80.24314617437994,116.63445657079323,150.93690643762307,189.85400071601865,253.91694100312012,156.70282250444475
2025-07-23 15:00:00,Sigma_spot_spot,80.25927845356159,116.39352281644281,150.70262482501477,191.049229190112,255.2578082396353,156.7456325242464
2025-07-23 16:00:00,Sigma_spot_spot,80.66785723116853,116.47865973125666,150.9867194468025,191.16089427607307,255.09141249043196,156.76082497873196
2025-07-23 17:00:00,Sigma_spot_spot,80.23981180525718,116.34243815673132,150.81755689075652,191.03213991900375,254.5508884888882,156.69576440500305
2025-07-23 18:00:00,Sigma_spot_spot,80.2786551766732,116.16829121979015,151.3078392946157,190.22701484247747,253.5589999459071,156.71441044736292
2025-07-23 19:00:00,Sigma_spot_spot,80.10907452462656,116.4196792139999,150.57837781976394,189.8516049101053,254.26876711723486,156.7517610775508
2025-07-23 20:00:00,Sigma_spot_spot,80.06109650567606,116.42190750392143,150.92787537892627,190.21656445073035,253.9698461944395,156.80851185050585
2025-07-23 21:00:00,Sigma_spot_spot,80.15580787331471,115.84050905501563,151.36039736790022,189.24173736461046,252.66283344594277,156.77483080889098
2025-07-23 22:00:00,Sigma_spot_spot,80.16999419310002,115.87550470820655,151.3760933772562,190.0442886546241,252.97032318288632,156.78649698125534
2025-07-23 23:00:00,Sigma_spot_spot,79.8914090227824,115.96765162790345,151.7977909890105,190.54524444554778,253.54324105643263,156.85182417856944
2025-07-24 00:00:00,Sigma_spot_spot,79.83111952448618,115.92428139708774,151.9191522025156,190.17141485723744,253.61458328330474,156.88745471258548
2025-07-24 01:00:00,Sigma_spot_spot,79.26465942411922,116.34202668712628,151.33218893996286,189.69936617681986,254.9266818850273,156.9471721944928
2025-07-24 02:00:00,Sigma_spot_spot,79.44007570585072,116.20089603869557,151.04494506099098,190.39291664647166,255.80136678754056,156.96908578929413
2025-07-24 03:00:00,Sigma_spot_spot,79.25570971334191,116.11223511960605,151.15057525329127,189.9657475253727,255.4110277127405,156.98947913324815
2025-07-24 04:00:00,Sigma_spot_spot,79.10742810905963,115.7653119841885,150.79551623217662,189.7022696883974,254.52098052437873,156.9752698090993
2025-07-24 05:00:00,Sigma_spot_spot,78.56972917723819,115.31633650302922,150.69733795045553,190.1801831839695,255.76346173328574,156.9552220293725
2025-07-24 06:00:00,Sigma_spot_spot,78.69980160858267,115.90400845219148,150.27542081985206,190.09140340637572,255.96734291826758,156.96356047764462
2025-07-24 07:00:00,Sigma_spot_spot,78.11904036377058,115.89627148826901,149.45285052537966,189.53792962195257,254.8795216142608,156.95283709172762
2025-07-24 08:00:00,Sigma_spot_spot,77.52717652026436,115.99740098002697,149.95712164797084,190.30378999636417,255.49460961108412,157.04264220091594
2025-07-24 09:00:00,Sigma_spot_spot,78.42388173244655,115.52492476020393,150.20580117852936,190.86572750020818,256.311048205247,157.0505990652252
2025-07-24 10:00:00,Sigma_spot_spot,78.07067484547511,115.69307498207684,150.71516421910138,190.41465914053288,254.99603669603852,157.18536459480524
2025-07-24 11:00:00,Sigma_spot_spot,78.2242939730636,115.91845641833062,150.5685946312346,191.0824679022223,253.97964717095942,157.13966803788668
2025-07-24 12:00:00,Sigma_spot_spot,78.61849517280092,116.008390547065,150.61938562643442,190.73509496372873,253.06257619457472,157.08749306843822
2025-07-24 13:00:00,Sigma_spot_spot,77.87379907541025,115.99377014102907,150.44564953576793,190.64861657218773,254.14405607898635,157.03769310481053
2025-07-24 14:00:00,Sigma_spot_spot,76.52585752259304,116.28262779588692,150.63554188616325,191.04660913155243,254.16057133885312,157.01629057105242
2025-07-24 15:00:00,Sigma_spot_spot,76.6198696361835,116.29314552799119,150.68586562260455,190.50000082018545,255.390854377144,157.01978102414193
2025-07-24 16:00:00,Sigma_spot_spot,76.62875089097311,116.45400115648395,150.66108218410855,191.5618591642969,254.4903467128599,157.04837021339344
2025-07-24 17:00:00,Sigma_spot_spot,77.39820675139094,115.70345958599724,150.55186851915397,191.25498446433969,254.33777464709388,157.11318017212713
2025-07-24 18:00:00,Sigma_spot_spot,77.68006759774538,115.90994710788243,150.62191128078922,190.6900887527074,255.66211195838775,157.14602422045104
2025-07-24 19:00:00,Sigma_spot_spot,77.92864815986499,116.27133772864336,150.85908671782562,190.539171030231,256.268999280023,157.1434117179751
2025-07-24 20:00:00,Sigma_spot_spot,78.3206238425367,115.83383192577273,151.19849885587084,191.51574699850832,254.711006816742,157.1481778792995
2025-07-24 21:00:00,Sigma_spot_spot,78.10317168236377,115.86212144534566,150.9524370621944,191.66603224096323,254.971892497016,157.19028125923205
2025-07-24 22:00:00,Sigma_spot_spot,77.83305500125721,115.99183051672115,151.0520191146136,191.2163306903804,254.29083387686035,157.20788414892607
2025-07-24 23:00:00,Sigma_spot_spot,77.4350580020508,115.71404860569167,150.70061253903316,191.78416301507247,253.60118810297894,157.2075515259021
2025-07-25 00:00:00,Sigma_spot_spot,78.01762917812907,115.9090260672343,150.6450121358312,190.88900834896273,253.6131804931546,157.18655320276648
2025-07-25 01:00:00,Sigma_spot_spot,77.82570122700196,116.38165166288098,150.42860473498627,190.61423325617864,252.5191364487717,157.21728730307217
2025-07-25 02:00:00,Sigma_spot_spot,76.50948249080322,116.20363930853296,151.04623759064526,191.3841968215838,253.23131288964964,157.23998215635623
2025-07-25 03:00:00,Sigma_spot_spot,77.33140329958037,115.59599562346105,150.6948274492629,191.4311915522036,253.5788088336852,157.23046291435742
2025-07-25 04:00:00,Sigma_spot_spot,77.4525752478481,115.76877542038329,150.94857540517208,190.67726455300686,253.7458301717859,157.2770481115934
2025-07-25 05:00:00,Sigma_spot_spot,77.16467525096269,116.09882662786204,151.13202430672754,191.20233226421522,254.2456874438333,157.3571432452615
2025-07-25 06:00:00,Sigma_spot_spot,77.54932269104145,116.13919396798948,151.26836076156394,191.4602006008057,254.06153407861555,157.33005303237684
2025-07-25 07:00:00,Sigma_spot_spot,77.0722600991313,116.27180413724797,150.66221582581414,191.23138314429255,254.69940502347112,157.42008096283854
2025-07-25 08:00:00,Sigma_spot_spot,76.73422775553206,116.44450822170488,150.87857629113833,191.84058357450502,253.99221242684575,157.35853926230172
2025-07-25 09:00:00,Sigma_spot_spot,77.08657068520832,116.55128606450465,150.3131368855063,191.67108074280335,254.64480310583488,157.3921513177025
2025-07-25 10:00:00,Sigma_spot_spot,77.8024280004213,116.54122784973512,150.55652226034857,191.87828268863115,254.27836640265156,157.36871445050403
2025-07-25 11:00:00,Sigma_spot_spot,77.33915202479012,116.99555446796532,150.86771184431183,192.2500116660997,254.83636100039442,157.40656244880893
2025-07-25 12:00:00,Sigma_spot_spot,78.02909604428983,116.61945623469961,150.72755093394673,192.1389582838945,255.47840632676727,157.4570169746041
2025-07-25 13:00:00,Sigma_spot_spot,77.61193897110309,116.81580986137243,151.190022559132,191.98117660088403,255.7305666515452,157.50810989889217
2025-07-25 14:00:00,Sigma_spot_spot,77.3929792517517,117.30878429242452,151.20393103691595,191.90006032198443,254.88120686021665,157.43080077044053
2025-07-25 15:00:00,Sigma_spot_spot,77.55807289804561,116.61262570145828,151.7517532067676,191.7481789505007,255.01802514637242,157.5174905732217
2025-07-25 16:00:00,Sigma_spot_spot,77.87825458394975,117.34648438995268,151.1055870854292,191.67794976068606,253.6142745496318,157.63934120619004
2025-07-25 17:00:00,Sigma_spot_spot,78.15570401920212,117.03120059392086,151.64736517875724,192.40021359332434,254.2832017344065,157.62067173785684
2025-07-25 18:00:00,Sigma_spot_spot,77.35948003748942,117.91986290816696,152.04400218512745,192.5594959434555,254.6043446968333,157.6022459161442
2025-07-25 19:00:00,Sigma_spot_spot,77.29769180000844,117.65381609987043,151.59295872331225,192.70489676350027,253.23420725316316,157.57874780891467
2025-07-25 20:00:00,Sigma_spot_spot,78.11867042764065,117.35389228785179,151.08151927993873,192.7595561745667,252.81174624694842,157.47980032483972
2025-07-25 21:00:00,Sigma_spot_spot,77.61250471868054,117.18556054869204,150.5715716637166,192.48539508829904,253.9110515324367,157.4267714683349
2025-07-25 22:00:00,Sigma_spot_spot,77.59711497225909,116.83760435015532,150.47608716146863,192.58141372673637,251.80040310981002,157.40558579980546
2025-07-25 23:00:00,Sigma_spot_spot,77.42285556540789,116.83208077400171,150.25256989872128,193.14422516230627,252.5598719928238,157.41570048692964
2025-07-26 00:00:00,Sigma_spot_spot,77.59373712529347,116.79269014035641,150.38230462478495,192.7580657151783,253.67873759241053,157.44392746727647
2025-07-26 01:00:00,Sigma_spot_spot,77.0957885324744,116.52209910692127,150.55271305186412,192.78900321629797,252.10973048947415,157.4171469741292
2025-07-26 02:00:00,Sigma_spot_spot,77.42801614519766,117.04220514561587,150.90715456744329,192.3560483806373,253.32436102827265,157.30538896986238
2025-07-26 03:00:00,Sigma_spot_spot,77.6690963300652,116.49486725612141,150.59541261919168,192.8121626907801,255.48933080660882,157.29986286094567
2025-07-26 04:00:00,Sigma_spot_spot,78.40502276839062,116.37044425161521,150.83771108170612,192.67705628000837,254.30707720041607,157.38711820457522
2025-07-26 05:00:00,Sigma_spot_spot,78.32143013313653,116.97274823641578,150.88933081768386,192.45771200082245,254.64214350681206,157.41464997483462
2025-07-26 06:00:00,Sigma_spot_spot,78.67182143621355,116.37963954464115,150.97963658337088,192.61203120237917,254.50797913715107,157.4443550689523
2025-07-26 07:00:00,Sigma_spot_spot,78.5620555928916,116.59868374405073,150.10986888582158,192.19155918703467,255.4491963436978,157.4780419330559
2025-07-26 08:00:00,Sigma_spot_spot,78.12005695939068,116.84162652982394,150.83246312267983,192.6174708174727,255.04735512879952,157.494125267443
2025-07-26 09:00:00,Sigma_spot_spot,77.82533885622006,116.6390589410652,150.27942380248047,193.2286837728018,256.3483953494407,157.50151005164636
2025-07-26 10:00:00,Sigma_spot_spot,77.91945447870539,116.9604873453419,150.27735212918563,193.17591773460487,255.51738279979537,157.45639758033468
2025-07-26 11:00:00,Sigma_spot_spot,77.59474318868192,117.42241438569329,151.11257965327007,192.6630380017823,254.5504060780726,157.4125069498152
2025-07-26 12:00:00,Sigma_spot_spot,77.19449740121651,116.46780867230221,150.66279384724282,193.10806659027853,254.6483286598271,157.31807542366315
2025-07-26 13:00:00,Sigma_spot_spot,77.95655972191624,115.9428075206817,151.14031653529193,192.82998761122036,253.8087027404864,157.28070395485594
2025-07-26 14:00:00,Sigma_spot_spot,77.59967780237706,116.27938416623198,151.40097477790587,192.47680395294802,252.72094887294875,157.36325902296184
2025-07-26 15:00:00,Sigma_spot_spot,76.98444895648875,116.44688517883205,150.71702121664256,192.0699708488782,252.50555842742787,157.33130920496288
2025-07-26 16:00:00,Sigma_spot_spot,76.69259410885147,116.14766318803149,151.24148888363,192.27996462321352,253.21097643163432,157.3246621188508
2025-07-26 17:00:00,Sigma_spot_spot,76.79820599766072,116.37832406427475,150.8363965984338,192.11523428109692,254.22182027691298,157.295615767193
2025-07-26 18:00:00,Sigma_spot_spot,77.48863769174565,116.31650301042316,150.21944539565146,192.53521445373715,254.44321917689624,157.244735571974
2025-07-26 19:00:00,Sigma_spot_spot,76.49668064845886,116.44036962216026,149.7263773580486,191.61001874234188,254.46962365536982,157.22764754343353
2025-07-26 20:00:00,Sigma_spot_spot,76.34989095930896,116.20663174447404,149.8912213664314,190.6047758595642,253.5546158212262,157.15054290881096
2025-07-26 21:00:00,Sigma_spot_spot,76.15376819245374,115.9598409656701,150.48435997737482,191.0089275251487,254.93765064821434,157.12868996117282
2025-07-26 22:00:00,Sigma_spot_spot,76.64367253783603,115.39779895618256,150.2998612418105,190.70409478261706,253.50924013829174,157.06244507360907
2025-07-26 23:00:00,Sigma_spot_spot,76.2644341584896,115.54814026631215,150.22367058611167,191.17171797235403,253.62729899803713,157.06999079881132
2025-07-27 00:00:00,Sigma_spot_spot,76.34312454996567,115.44710715844651,150.47314288813732,191.61147829851112,255.0479348908059,157.0402383579847
2025-07-27 01:00:00,Sigma_spot_spot,77.14034335697363,115.5826338028487,150.32749128676338,192.10812152580394,254.75530708622347,156.98564166296813
2025-07-27 02:00:00,Sigma_spot_spot,76.70036100495192,115.67199163107065,150.03692478361472,191.6706192257788,255.8704892387993,156.95364273936275
2025-07-27 03:00:00,Sigma_spot_spot,76.46557476384646,115.51576746534178,151.0030260904023,191.95608963482215,256.1511066430758,157.10273624162068
2025-07-27 04:00:00,Sigma_spot_spot,77.13972967584955,115.5044462050497,150.20476665162198,191.6535540055805,255.33031943062485,157.09881893157458
2025-07-27 05:00:00,Sigma_spot_spot,77.12772020688634,115.30497502820239,150.35067463938606,191.53399916064635,255.8428401979503,157.05582350184517
2025-07-27 06:00:00,Sigma_spot_spot,77.81179696501826,115.31543674665639,150.69728273747256,191.56169565495458,256.1890353943782,157.05987999956508
2025-07-27 07:00:00,Sigma_spot_spot,76.97670397667586,115.92577882147455,151.18090130839022,191.5255940877181,256.6661887295235,157.06504750831368
2025-07-27 08:00:00,Sigma_spot_spot,77.40986888862953,115.50690439190465,150.9153486988126,191.2283386449642,257.92891801878096,157.02441466636174
2025-07-27 09:00:00,Sigma_spot_spot,77.52043158336832,115.92985971899557,150.27004115259038,191.0103594269656,257.9190499235077,156.96914550253237
2025-07-27 10:00:00,Sigma_spot_spot,77.96532914781817,115.94359495841188,150.28414493297186,190.9866528935627,257.63663709316467,156.92871055705174
2025-07-27 11:00:00,Sigma_spot_spot,77.41743248399453,116.24409911061564,150.05082399844008,190.0021637418979,257.53286524991296,156.88719835491483
2025-07-27 12:00:00,Sigma_spot_spot,78.01853946606391,116.86161704310243,149.95040002762943,190.60543831119696,256.9148396746482,156.86135662524856
2025-07-27 13:00:00,Sigma_spot_spot,77.92883881889199,116.32610794795336,150.04159410999767,190.6864175663808,256.8505183394247,156.76473224932482
2025-07-27 14:00:00,Sigma_spot_spot,77.56381306068258,116.8531600200557,150.16197407009338,190.50935687019998,254.92495257636546,156.76243469554666
2025-07-27 15:00:00,Sigma_spot_spot,77.72021734391632,116.78708431985226,149.42610579283877,190.17773310300595,255.78581795168955,156.63887148458224
2025-07-27 16:00:00,Sigma_spot_spot,77.04708442133511,116.67389560113831,149.81671074266637,189.95673873907424,257.7486444767406,156.64161614119823
2025-07-27 17:00:00,Sigma_spot_spot,76.6318583055942,116.88163269787353,150.133110610179,190.04503898315448,257.57481071651296,156.54868653173784
2025-07-27 18:00:00,Sigma_spot_spot,77.35116911844841,116.6224616511814,150.11975207179196,189.75061344755034,257.9721441928725,156.56025917851446
2025-07-27 19:00:00,Sigma_spot_spot,77.30824656438739,115.94241057949688,149.8161955744952,189.81568473949307,255.8287028273816,156.5047737607313
2025-07-27 20:00:00,Sigma_spot_spot,77.77497337781283,115.98028278869833,149.8405956776408,190.47589979857153,256.94970800070234,156.5916051872302
2025-07-27 21:00:00,Sigma_spot_spot,77.93426315731506,116.03043103847729,149.9314271987642,191.09883795568203,255.54724364158352,156.57203222038132
2025-07-27 22:00:00,Sigma_spot_spot,77.45694595747315,115.9239858778372,149.65520046164505,191.07629733590764,256.57764005414737,156.54467729975474
2025-07-27 23:00:00,Sigma_spot_spot,77.69415910407231,116.1410443763849,150.4242633170535,191.18230373415298,257.17506907979123,156.54908139351699
2025-07-28 00:00:00,Sigma_spot_spot,77.73264401223115,115.767773148106,149.7988191070852,191.05909397127465,256.4163889168941,156.49905879718182
2025-07-28 01:00:00,Sigma_spot_spot,77.27146659982914,115.90148274258846,149.8922996727937,191.04689711514828,255.77002927851154,156.51751348046642
2025-07-28 02:00:00,Sigma_spot_spot,77.32314799097887,115.69887891801262,150.3838864364521,190.35800972279338,258.0111612993511,156.51515858817461
2025-07-28 03:00:00,Sigma_spot_spot,77.4841086424494,115.52220867628746,150.20016383294808,190.23976830213468,257.79292885305284,156.52646037799644
2025-07-28 04:00:00,Sigma_spot_spot,77.80020095988407,115.89241467353608,150.01575999632877,190.32855306224175,256.9585242546209,156.58283459686058
2025-07-28 05:00:00,Sigma_spot_spot,78.12209950301006,115.48054391468678,149.882034313161,190.40286708405824,258.3761883971098,156.56964302390608
2025-07-28 06:00:00,Sigma_spot_spot,77.7977698785131,115.76139200405896,150.72232019417893,190.3441335450469,258.7287606985555,156.53682243054791
2025-07-28 07:00:00,Sigma_spot_spot,77.52110626948551,115.71195306753667,150.48642131827484,190.15933546513102,258.6439607356282,156.5340037380925
2025-07-28 08:00:00,Sigma_spot_spot,77.77281424010047,115.49978651208028,151.19854446385574,190.80005534451072,258.8866431204989,156.5459152815015
2025-07-28 09:00:00,Sigma_spot_spot,76.9866851761534,115.6201317618538,150.92965354785088,190.12886219865328,260.38609918249904,156.57237079890942
2025-07-28 10:00:00,Sigma_spot_spot,77.91551212018607,115.53693322384744,151.2878902300834,190.95615098972502,258.2496292891118,156.65207813760415
2025-07-28 11:00:00,Sigma_spot_spot,77.2179044224974,115.44319296943499,151.13459155195133,190.57734505282266,257.1562857557638,156.63314973822958
2025-07-28 12:00:00,Sigma_spot_spot,77.55160455514198,115.9017142233538,150.92090873427222,190.89510747758135,257.2755645220427,156.61574677466228
2025-07-28 13:00:00,Sigma_spot_spot,77.68750453029924,116.08323529934066,150.81384362033884,191.32891701480344,257.0269669661684,156.59471313634887
2025-07-28 14:00:00,Sigma_spot_spot,77.73316875782511,115.51891478556493,150.12634037001746,191.11961154145956,256.35810243280196,156.6296515131708
2025-07-28 15:00:00,Sigma_spot_spot,77.45497053890232,116.24259407472337,149.96807681103633,190.2241360170146,255.4704059509644,156.6180554165273
2025-07-28 16:00:00,Sigma_spot_spot,78.31287464460686,115.79291296455995,150.7000846416012,190.7672049688833,255.02976967617371,156.71235754716815
2025-07-28 17:00:00,Sigma_spot_spot,77.86515053649147,116.28784795314202,151.2459802416674,190.44776712658646,256.3910771248674,156.8655457091715
2025-07-28 18:00:00,Sigma_spot_spot,78.54027274019232,115.95722866690845,150.8760763218586,190.16955905257538,257.0080023758969,156.83571697208404
2025-07-28 19:00:00,Sigma_spot_spot,78.56105851252866,115.74265983992957,150.8314132630445,189.7025244162656,254.09478448683853,156.80892191842898
2025-07-28 20:00:00,Sigma_spot_spot,78.53449451533876,115.89834125223236,150.91974878071306,191.11842536461654,252.79963233239977,156.84638274338457
2025-07-28 21:00:00,Sigma_spot_spot,78.6799472114863,116.07961057067739,150.70522502938118,190.67078385980733,254.87351857823498,156.81444195469712
2025-07-28 22:00:00,Sigma_spot_spot,79.02023264290705,115.69932774939741,151.25655698779798,190.67204592377539,254.75678504067358,156.8691890928041
2025-07-28 23:00:00,Sigma_spot_spot,79.08900550927486,116.1756822466975,151.82029194767813,190.9501175068643,253.686764541749,156.86100528546206
2025-07-29 00:00:00,Sigma_spot_spot,79.52297826334166,116.27781698118446,151.29671104498655,190.20332342693052,255.03387798931143,156.79171772757516
2025-07-29 01:00:00,Sigma_spot_spot,79.24637352720784,116.54054430290827,151.94212352327207,189.82301445188483,255.66711570323585,156.7661246018263
2025-07-29 02:00:00,Sigma_spot_spot,78.80025293825263,116.67093934334494,151.54262010403914,190.13532497625013,257.2053252535064,156.86213815884898
2025-07-29 03:00:00,Sigma_spot_spot,79.20255908012756,116.47827241006331,151.56074863473793,190.49977358211274,256.7585769144915,156.91237102871253
2025-07-29 04:00:00,Sigma_spot_spot,79.63577433069912,116.77365422080955,151.08073025531758,190.2914812137648,258.3557185808057,157.01861526905566
2025-07-29 05:00:00,Sigma_spot_spot,79.4486256552252,117.0558068888768,150.51302489725646,190.1451354442882,258.8652653221501,157.0030375003303
2025-07-29 06:00:00,Sigma_spot_spot,78.04213109737393,116.93798212972166,150.60910260228508,190.99981077928422,257.4795878638947,157.03444866086295
2025-07-29 07:00:00,Sigma_spot_spot,78.20399465963047,117.11786882153899,150.94832032175157,191.163867193369,257.81056099690386,157.07991251681364
2025-07-29 08:00:00,Sigma_spot_spot,77.68164783390712,117.0826406024111,150.9844819749746,191.11019778725148,257.002704200198,157.08156296530095
2025-07-29 09:00:00,Sigma_spot_spot,77.53825906561688,116.82015583669187,150.63169044966637,191.40957618236098,255.39823203818864,157.07491911618442
2025-07-29 10:00:00,Sigma_spot_spot,78.10144703322628,116.22455709952354,150.48699672262597,191.14172000582764,257.0901938503143,157.0623498903932
2025-07-29 11:00:00,Sigma_spot_spot,78.23940208745465,117.07848000203664,150.54004736587748,190.90122457924622,255.83735994889048,157.07780287116725
2025-07-29 12:00:00,Sigma_spot_spot,78.03672630749182,116.77318754007673,150.08388191144792,191.14480988403886,257.441219606264,157.03008590849993
2025-07-29 13:00:00,Sigma_spot_spot,77.99999455422416,117.20656990898867,150.40079162329505,190.82066664836736,257.9440730130704,157.07213281963982
2025-07-29 14:00:00,Sigma_spot_spot,78.71455303253464,117.3737429807704,149.87368887862638,190.74525983911695,258.23676012601254,157.07947007392377
2025-07-29 15:00:00,Sigma_spot_spot,77.9722901781579,117.567502191024,150.22724712030083,191.1474447072292,258.18407877251894,157.1348088279194
2025-07-29 16:00:00,Sigma_spot_spot,77.9212197846505,116.75079296553035,149.79550532409786,190.91456570323538,258.54958012912056,157.1500997561757
2025-07-29 17:00:00,Sigma_spot_spot,77.58820015392678,117.16675028650225,149.5948774716909,190.89956023393466,256.9257275907131,157.0967828979692
2025-07-29 18:00:00,Sigma_spot_spot,77.69740976480861,117.26368888647991,149.60138851718298,191.1359979542732,256.8919453001313,157.12333583572251
2025-07-29 19:00:00,Sigma_spot_spot,78.28306626180998,116.80142970784954,149.69276963769738,191.0581297654474,255.47292352977144,157.10368440772015
2025-07-29 20:00:00,Sigma_spot_spot,78.91717272059856,117.19171759847748,149.77168147162695,191.22121836351465,254.92790462815432,157.1683330626537
2025-07-29 21:00:00,Sigma_spot_spot,78.59328475119013,117.27028286471699,149.93204127212846,190.63455938173007,254.03936986395286,157.09279000588324
2025-07-29 22:00:00,Sigma_spot_spot,78.3561218011622,117.4610830539991,150.45494801834775,191.37063913758476,253.38489436178415,157.10213688217294
2025-07-29 23:00:00,Sigma_spot_spot,79.10865244008713,117.20470207243828,150.4139565248678,191.0789542780564,255.59427092989765,157.126852447493
2025-07-30 00:00:00,Sigma_spot_spot,79.5503626410383,116.97422435888382,150.2704396895253,190.64219252358367,257.339417166957,157.12693494634726
2025-07-30 01:00:00,Sigma_spot_spot,80.03283696485808,116.7236752042896,150.55993331029805,190.45914206029516,255.5444887848961,157.17657465348464
2025-07-30 02:00:00,Sigma_spot_spot,78.66664243052215,117.10291556343975,150.68150899634782,190.99417446439054,253.87463069701326,157.19584270342585
2025-07-30 03:00:00,Sigma_spot_spot,78.54943582223703,117.11381631172858,150.794877133508,190.82171534601056,255.2417012603282,157.19543755469158
2025-07-30 04:00:00,Sigma_spot_spot,78.377119837825,116.95987065293062,150.57796214348468,191.93058363428364,256.57637637024385,157.13629548629365
2025-07-30 05:00:00,Sigma_spot_spot,78.62388782547835,116.40868894943733,150.3637598403854,191.3461575029343,255.4038367908919,157.11669781265144
2025-07-30 06:00:00,Sigma_spot_spot,78.209150763803,116.4140320507705,150.74445184812635,190.76816519003103,255.531678576445,157.1095546676951
2025-07-30 07:00:00,Sigma_spot_spot,78.88777054538886,116.31085205943334,150.89192473396957,191.08956893592125,255.54824091800353,157.12982936951704
2025-07-30 08:00:00,Sigma_spot_spot,78.14125989647198,116.49815828608175,150.84443858392768,191.2583659792759,257.2544339211905,157.1688570817869
2025-07-30 09:00:00,Sigma_spot_spot,78.7737039867709,116.26941819277585,150.61596760392666,191.6907777020601,255.57301757023117,157.14511694319071
2025-07-30 10:00:00,Sigma_spot_spot,78.72486615055368,116.06650293873295,150.6213819673925,191.60781758045482,256.4302473435562,157.14604549978813
2025-07-30 11:00:00,Sigma_spot_spot,79.10451255664401,116.05095308682618,150.9283109472712,190.62921796102012,255.90226232574645,157.19154079742486
2025-07-30 12:00:00,Sigma_spot_spot,78.79675165026363,116.08859999556896,150.85045101433025,191.09387803430081,257.7988498833992,157.15125509287648
2025-07-30 13:00:00,Sigma_spot_spot,79.44918825776031,116.12784814079133,150.50694050342958,191.2174362003204,257.5050011292867,157.1673539532529
2025-07-30 14:00:00,Sigma_spot_spot,79.17296558882393,115.81198516094159,150.55243997708698,191.4388250231699,257.6800334069648,157.1040325696672
2025-07-30 15:00:00,Sigma_spot_spot,78.72538163228953,115.83251830736656,150.63226343361208,190.7069166909378,257.8537992597912,157.17023078637934
2025-07-30 16:00:00,Sigma_spot_spot,77.93127152437334,116.70982620557683,151.00241025632323,190.67171839011218,259.4508723292654,157.18722218418728
2025-07-30 17:00:00,Sigma_spot_spot,78.37967323792624,116.61811549718091,151.0870207138171,190.9849816860421,258.54231807057505,157.17051392890508
2025-07-30 18:00:00,Sigma_spot_spot,79.48423747954406,116.83970399423023,150.88781808034582,192.1247271383759,258.81854825832,157.07536330839335
