side,label,wind_driver,intensity_year_inv,bandwidth,polynomial_degree
positive_high_price,corrected_positive_high_price,0.18429352222222206,80.79518784916547,0.3,0
positive_high_price,corrected_positive_high_price,0.18873726666666651,79.90817198353601,0.3,0
positive_high_price,corrected_positive_high_price,0.19318101111111094,79.00604761122528,0.3,0
positive_high_price,corrected_positive_high_price,0.1976247555555554,78.0897521636528,0.3,0
positive_high_price,corrected_positive_high_price,0.20206849999999982,77.15916542927593,0.3,0
positive_high_price,corrected_positive_high_price,0.20651224444444427,76.21240840240132,0.3,0
positive_high_price,corrected_positive_high_price,0.2109559888888887,75.24770774851372,0.3,0
positive_high_price,corrected_positive_high_price,0.21539973333333315,74.26307363992743,0.3,0
positive_high_price,corrected_positive_high_price,0.2198434777777776,73.25662838001035,0.3,0
positive_high_price,corrected_positive_high_price,0.22428722222222203,72.22878067841381,0.3,0
positive_high_price,corrected_positive_high_price,0.22873096666666648,71.17781413913954,0.3,0
positive_high_price,corrected_positive_high_price,0.2331747111111109,70.10149996059647,0.3,0
positive_high_price,corrected_positive_high_price,0.23761845555555536,68.99784304771806,0.3,0
positive_high_price,corrected_positive_high_price,0.24206219999999978,67.86549996351656,0.3,0
positive_high_price,corrected_positive_high_price,0.24650594444444424,66.70224567255576,0.3,0
positive_high_price,corrected_positive_high_price,0.2509496888888887,65.50565984603568,0.3,0
positive_high_price,corrected_positive_high_price,0.25539343333333314,64.2727466762058,0.3,0
positive_high_price,corrected_positive_high_price,0.25983717777777754,63.00086307431916,0.3,0
positive_high_price,corrected_positive_high_price,0.264280922222222,61.68637128243139,0.3,0
positive_high_price,corrected_positive_high_price,0.26872466666666645,60.32633367592708,0.3,0
positive_high_price,corrected_positive_high_price,0.2731684111111109,58.91685255248061,0.3,0
positive_high_price,corrected_positive_high_price,0.2776121555555553,57.4535983769904,0.3,0
positive_high_price,corrected_positive_high_price,0.28205589999999975,55.93133541097864,0.3,0
positive_high_price,corrected_positive_high_price,0.2864996444444442,54.345204239150476,0.3,0
positive_high_price,corrected_positive_high_price,0.29094338888888865,52.69058058410875,0.3,0
positive_high_price,corrected_positive_high_price,0.2953871333333331,50.96144596939684,0.3,0
positive_high_price,corrected_positive_high_price,0.2998308777777775,49.15049025894151,0.3,0
positive_high_price,corrected_positive_high_price,0.30427462222222196,47.25135404896462,0.3,0
positive_high_price,corrected_positive_high_price,0.3087183666666664,45.315064153729445,0.3,0
positive_high_price,corrected_positive_high_price,0.31316211111111086,43.3867832683441,0.3,0
positive_high_price,corrected_positive_high_price,0.31760585555555526,41.50714514089195,0.3,0
positive_high_price,corrected_positive_high_price,0.3220495999999997,39.58570792820965,0.3,0
positive_high_price,corrected_positive_high_price,0.32649334444444417,37.71430356713482,0.3,0
positive_high_price,corrected_positive_high_price,0.3309370888888886,35.88783653139563,0.3,0
positive_high_price,corrected_positive_high_price,0.3353808333333331,34.191241493818836,0.3,0
positive_high_price,corrected_positive_high_price,0.33982457777777747,32.56601258740619,0.3,0
positive_high_price,corrected_positive_high_price,0.3442683222222219,31.06451425430288,0.3,0
positive_high_price,corrected_positive_high_price,0.3487120666666664,29.72147186824835,0.3,0
positive_high_price,corrected_positive_high_price,0.35315581111111083,28.574969780066358,0.3,0
positive_high_price,corrected_positive_high_price,0.3575995555555552,27.501239928353446,0.3,0
positive_high_price,corrected_positive_high_price,0.3620432999999997,26.44962281520043,0.3,0
positive_high_price,corrected_positive_high_price,0.36648704444444413,25.387572945389294,0.3,0
positive_high_price,corrected_positive_high_price,0.3709307888888886,24.34310130535673,0.3,0
positive_high_price,corrected_positive_high_price,0.37537453333333304,23.423944627854492,0.3,0
positive_high_price,corrected_positive_high_price,0.37981827777777744,22.566541495497077,0.3,0
positive_high_price,corrected_positive_high_price,0.3842620222222219,21.67168055927812,0.3,0
positive_high_price,corrected_positive_high_price,0.38870576666666634,20.742134475037098,0.3,0
positive_high_price,corrected_positive_high_price,0.3931495111111108,19.835393075977812,0.3,0
positive_high_price,corrected_positive_high_price,0.39759325555555525,18.975966544244695,0.3,0
positive_high_price,corrected_positive_high_price,0.40203699999999964,18.176923525463486,0.3,0
