method,side,wind_state,intensity_year_inv,bandwidth
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.9199999999999999,0.0,0.3
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.9249999999999999,0.0,0.3
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.9299999999999999,0.0,0.3
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.9349999999999999,0.0,0.3
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.94,0.0,0.3
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.945,0.0,0.3
"Intensity_model calibration: lagged wind, all return-reversal jumps",positive,0.95,0.0,0.3
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.0027,17.628134499016333,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.007239791666666666,17.444280671235912,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.011779583333333333,17.26332791613766,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.016319374999999997,17.085122568761744,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.020859166666666665,16.90935921506782,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.025398958333333332,16.735860963229893,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.029938749999999997,16.56456358012144,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.03447854166666666,16.395151328877983,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.03901833333333333,16.227748752317538,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.043558124999999996,16.061721664176044,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.048097916666666664,15.896897444011907,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.052637708333333325,15.733037501543922,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.05717749999999999,15.572394140954243,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.06171729166666666,15.421078456201233,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.06625708333333331,15.269932463531397,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.07079687499999998,15.118981033244143,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.07533666666666665,14.968501131547766,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.07987645833333332,14.818108064935657,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.08441624999999998,14.667672802395764,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.08895604166666665,14.517506106017423,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.09349583333333332,14.367457789743515,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.09803562499999997,14.217435345759354,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.10257541666666664,14.067332957460799,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.10711520833333331,13.917093916127184,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.11165499999999998,13.766418325810614,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.11619479166666664,13.615388057346667,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.12073458333333331,13.463844196993403,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.125274375,13.31157552560035,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.12981416666666665,13.158548955677508,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.13435395833333333,13.00476427790964,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.13889374999999998,12.85017830955726,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.14343354166666666,12.694185802674287,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.14797333333333332,12.537011354076753,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.15251312499999997,12.378337822809074,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.15705291666666665,12.217937117660027,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.1615927083333333,12.055446160957073,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.1661325,11.890843055742069,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.17067229166666664,11.724037191362987,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.17521208333333332,11.554885742381218,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.17975187499999998,11.382990535306858,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.18429166666666666,11.208254120107629,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.1888314583333333,11.030596019084088,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.19337124999999997,10.849762502612835,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.19791104166666665,10.66552797283404,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2024508333333333,10.47747025164267,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.20699062499999998,10.28518534770582,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.21153041666666664,10.08852900226429,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.21607020833333332,9.887068206843344,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.22060999999999997,9.680414606453269,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.22514979166666663,9.46820923885913,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2296895833333333,9.249935530915073,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.23422937499999996,9.02506208558105,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.23876916666666664,8.793271793432218,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2433089583333333,8.554038986160753,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.24784874999999998,8.306637713331755,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.25238854166666663,8.050362112713177,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.25692833333333326,7.784425758758084,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.26146812499999994,7.508026737927909,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2660079166666666,7.2202254231049,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.27054770833333325,6.920116150246687,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.27508749999999993,6.616880452334669,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2796272916666666,6.300075498917793,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2841670833333333,5.967200104084164,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2887068749999999,5.61667939718875,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2932466666666666,5.257109478020685,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2977864583333333,4.9027756306187165,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3023262499999999,4.57592842424712,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3068660416666666,4.304719004226534,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.31140583333333327,4.074846049061039,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.31594562499999995,3.8895651705824195,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3204854166666666,3.724844410852305,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.32502520833333326,3.6074821221332396,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.32956499999999994,3.5150856437766027,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.33410479166666657,3.4455160255022714,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.33864458333333325,3.3758281001197368,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.34318437499999993,3.3129648209574767,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3477241666666666,3.2618427745965053,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.35226395833333324,3.2237422870529655,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3568037499999999,3.2056252229937936,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3613435416666666,3.1891579696002412,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3658833333333333,3.167220469094298,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3704231249999999,3.1558995464609265,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3749629166666666,3.1591427136635937,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.37950270833333327,3.1576536622894804,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3840424999999999,3.151549476035856,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3885822916666666,3.140269733513361,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.39312208333333326,3.123699077365694,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.39766187499999994,3.101611606338497,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.40220166666666657,3.0734106713578506,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.40674145833333325,3.0436854872679837,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.41128124999999993,3.0243602461864754,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.41582104166666656,2.99960731969329,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.42036083333333324,2.9693169168320863,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4249006249999999,2.9330204319580218,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4294404166666666,2.890727134825368,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.43398020833333323,2.856402941681595,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4385199999999999,2.8256534979948165,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4430597916666666,2.789426149882086,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4475995833333332,2.747457831701998,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4521393749999999,2.699721096884103,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4566791666666666,2.646031802880747,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.46121895833333326,2.5860691560103626,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4657587499999999,2.5196451562423077,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.47029854166666657,2.4581518758115664,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.47483833333333325,2.4177810184388977,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4793781249999999,2.402571045431996,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.48391791666666656,2.4212428136913666,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.48845770833333324,2.441354668776022,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4929974999999999,2.459638389734621,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.49753729166666655,2.476099388131039,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5020770833333332,2.490337139278239,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.506616875,2.5023477510628056,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5111566666666666,2.5123287619660344,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5156964583333333,2.5197353733100236,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.52023625,2.536146596226656,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5247760416666666,2.571537659762408,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5293158333333333,2.6057025139999452,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.533855625,2.638834957388477,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5383954166666666,2.6709607274192715,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5429352083333333,2.702067474671708,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5474749999999999,2.7320950940578768,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5520147916666666,2.7611051511624343,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5565545833333333,2.788896612976958,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5610943749999999,2.8151872934874835,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5656341666666667,2.840271762422602,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5701739583333333,2.863756361739906,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5747137499999999,2.8857216642071335,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5792535416666666,2.906088113993213,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5837933333333333,2.9249645147655525,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5883331249999999,2.9422785149827497,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5928729166666666,2.9578521371720434,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5974127083333333,2.9715632413634987,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6019524999999999,2.9833555038792303,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6064922916666666,2.9929881108551535,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6110320833333333,3.0005215533521072,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.615571875,3.0054372103077873,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6201116666666666,3.0075079090109096,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6246514583333332,3.006425918034485,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.62919125,3.0119276457504562,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6337310416666666,3.055885962476898,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6382708333333332,3.098931900812601,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.642810625,3.1410370424317926,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6473504166666666,3.1824787090247817,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6518902083333332,3.22283570701262,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.65643,3.2619195844070097,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6609697916666666,3.300100716834387,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6655095833333332,3.337228600033354,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.670049375,3.3732154238789946,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6745891666666666,3.407952409633443,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6791289583333333,3.441408464807766,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6836687499999999,3.473152173410428,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6882085416666666,3.5033563795610467,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6927483333333333,3.531815755148115,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.6972881249999999,3.5582057778357004,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7018279166666666,3.5825186951800823,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7063677083333333,3.6048517647059826,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7109074999999999,3.625269782782103,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7154472916666665,3.642574387606249,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7199870833333333,3.6573550154405643,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7245268749999999,3.6690139378094524,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7290666666666666,3.6771114818054937,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7336064583333333,3.68079556381409,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7381462499999999,3.6800903476133975,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7426860416666666,3.6748919739452246,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7472258333333333,3.664997812106234,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7517656249999999,3.6494307306775133,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7563054166666666,3.628103184067173,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7608452083333332,3.6010774561824066,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7653849999999999,3.5679061383385493,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7699247916666666,3.528268114429589,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7744645833333332,3.481170252259019,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7790043749999999,3.425647066484228,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7835441666666666,3.361740447107872,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7880839583333332,3.288486636228003,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.79262375,3.205124433874239,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.7971635416666666,3.111080356563539,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.8017033333333332,3.0052317281953957,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.806243125,2.886468439863408,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.8107829166666666,2.7546733679616056,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.8153227083333332,2.6090227348051878,0.28600687499999994
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.8198624999999999,2.4479805331319113,0.28600687499999994
Corrected paper-style low-price negative spike filter,negative,0.01,1.8829279077682228,0.25
Corrected paper-style low-price negative spike filter,negative,0.014499227777777783,1.8830576317542815,0.25
Corrected paper-style low-price negative spike filter,negative,0.018998455555555564,1.8824703823887818,0.25
Corrected paper-style low-price negative spike filter,negative,0.023497683333333345,1.8811585189485178,0.25
Corrected paper-style low-price negative spike filter,negative,0.027996911111111127,1.8792617941852563,0.25
Corrected paper-style low-price negative spike filter,negative,0.03249613888888891,1.876795576558025,0.25
Corrected paper-style low-price negative spike filter,negative,0.036995366666666696,1.8738013828844509,0.25
Corrected paper-style low-price negative spike filter,negative,0.04149459444444448,1.870341693930929,0.25
Corrected paper-style low-price negative spike filter,negative,0.04599382222222226,1.8664685780954013,0.25
Corrected paper-style low-price negative spike filter,negative,0.05049305000000004,1.8622456433257255,0.25
Corrected paper-style low-price negative spike filter,negative,0.05499227777777782,1.8576736335874247,0.25
Corrected paper-style low-price negative spike filter,negative,0.0594915055555556,1.8527716093991393,0.25
Corrected paper-style low-price negative spike filter,negative,0.06399073333333338,1.847570590864353,0.25
Corrected paper-style low-price negative spike filter,negative,0.06848996111111116,1.8420703182489104,0.25
Corrected paper-style low-price negative spike filter,negative,0.07298918888888895,1.8363069984785074,0.25
Corrected paper-style low-price negative spike filter,negative,0.07748841666666673,1.8302751437622005,0.25
Corrected paper-style low-price negative spike filter,negative,0.08198764444444451,1.8239473386752747,0.25
Corrected paper-style low-price negative spike filter,negative,0.08648687222222229,1.8173186186760348,0.25
Corrected paper-style low-price negative spike filter,negative,0.09098610000000007,1.8104321302338082,0.25
Corrected paper-style low-price negative spike filter,negative,0.09548532777777785,1.8032914133397744,0.25
Corrected paper-style low-price negative spike filter,negative,0.09998455555555563,1.795886243120687,0.25
Corrected paper-style low-price negative spike filter,negative,0.10448378333333341,1.7881985695109879,0.25
Corrected paper-style low-price negative spike filter,negative,0.1089830111111112,1.7802823398779541,0.25
Corrected paper-style low-price negative spike filter,negative,0.11348223888888898,1.7721330153314656,0.25
Corrected paper-style low-price negative spike filter,negative,0.11798146666666677,1.7637371849854684,0.25
Corrected paper-style low-price negative spike filter,negative,0.12248069444444455,1.7551087537651058,0.25
Corrected paper-style low-price negative spike filter,negative,0.12697992222222235,1.7462884932205478,0.25
Corrected paper-style low-price negative spike filter,negative,0.13147915000000013,1.737260350818541,0.25
Corrected paper-style low-price negative spike filter,negative,0.1359783777777779,1.728022218958242,0.25
Corrected paper-style low-price negative spike filter,negative,0.1404776055555557,1.7185912481397394,0.25
Corrected paper-style low-price negative spike filter,negative,0.14497683333333347,1.708927389958508,0.25
Corrected paper-style low-price negative spike filter,negative,0.14947606111111125,1.6990462061157119,0.25
Corrected paper-style low-price negative spike filter,negative,0.15397528888888903,1.6889386477786152,0.25
Corrected paper-style low-price negative spike filter,negative,0.15847451666666681,1.6785979134239126,0.25
Corrected paper-style low-price negative spike filter,negative,0.1629737444444446,1.6679994121395834,0.25
Corrected paper-style low-price negative spike filter,negative,0.16747297222222238,1.6571508120188319,0.25
Corrected paper-style low-price negative spike filter,negative,0.17197220000000016,1.6460744128421667,0.25
Corrected paper-style low-price negative spike filter,negative,0.17647142777777794,1.6347193354796947,0.25
Corrected paper-style low-price negative spike filter,negative,0.18097065555555572,1.6230474322651238,0.25
Corrected paper-style low-price negative spike filter,negative,0.1854698833333335,1.611075750623387,0.25
Corrected paper-style low-price negative spike filter,negative,0.18996911111111128,1.5987694803501173,0.25
Corrected paper-style low-price negative spike filter,negative,0.19446833888888906,1.5860637160067759,0.25
Corrected paper-style low-price negative spike filter,negative,0.19896756666666685,1.5729462833229206,0.25
Corrected paper-style low-price negative spike filter,negative,0.20346679444444463,1.5593933151144528,0.25
Corrected paper-style low-price negative spike filter,negative,0.2079660222222224,1.5454018546256332,0.25
Corrected paper-style low-price negative spike filter,negative,0.2124652500000002,1.5309227524762514,0.25
Corrected paper-style low-price negative spike filter,negative,0.21696447777777797,1.515893582725615,0.25
Corrected paper-style low-price negative spike filter,negative,0.22146370555555575,1.500314455548194,0.25
Corrected paper-style low-price negative spike filter,negative,0.22596293333333356,1.4841438771035587,0.25
Corrected paper-style low-price negative spike filter,negative,0.23046216111111134,1.4673324588828807,0.25
Corrected paper-style low-price negative spike filter,negative,0.23496138888888912,1.449825517241505,0.25
Corrected paper-style low-price negative spike filter,negative,0.2394606166666669,1.4315240311406638,0.25
Corrected paper-style low-price negative spike filter,negative,0.24395984444444468,1.4123515417116248,0.25
Corrected paper-style low-price negative spike filter,negative,0.24845907222222247,1.392244185153884,0.25
Corrected paper-style low-price negative spike filter,negative,0.25295830000000025,1.3724391723338842,0.25
Corrected paper-style low-price negative spike filter,negative,0.25745752777777803,1.3631005340054694,0.25
Corrected paper-style low-price negative spike filter,negative,0.2619567555555558,1.352035587605591,0.25
Corrected paper-style low-price negative spike filter,negative,0.2664559833333336,1.3477208187352312,0.25
Corrected paper-style low-price negative spike filter,negative,0.27095521111111137,1.3475726036095843,0.25
Corrected paper-style low-price negative spike filter,negative,0.27545443888888915,1.3454118567005138,0.25
Corrected paper-style low-price negative spike filter,negative,0.27995366666666693,1.3412060934588215,0.25
Corrected paper-style low-price negative spike filter,negative,0.2844528944444447,1.3507097898853127,0.25
Corrected paper-style low-price negative spike filter,negative,0.2889521222222225,1.3586470104647508,0.25
Corrected paper-style low-price negative spike filter,negative,0.2934513500000003,1.3649510531790519,0.25
Corrected paper-style low-price negative spike filter,negative,0.29795057777777806,1.3694147447999523,0.25
Corrected paper-style low-price negative spike filter,negative,0.30244980555555584,1.371882240512441,0.25
Corrected paper-style low-price negative spike filter,negative,0.3069490333333336,1.372322287725218,0.25
Corrected paper-style low-price negative spike filter,negative,0.3114482611111114,1.3780462824370219,0.25
Corrected paper-style low-price negative spike filter,negative,0.3159474888888892,1.3923382075359538,0.25
Corrected paper-style low-price negative spike filter,negative,0.32044671666666696,1.4044119287055843,0.25
Corrected paper-style low-price negative spike filter,negative,0.32494594444444475,1.4142991865328562,0.25
Corrected paper-style low-price negative spike filter,negative,0.3294451722222225,1.4217728130629927,0.25
Corrected paper-style low-price negative spike filter,negative,0.3339444000000003,1.4268005862133537,0.25
Corrected paper-style low-price negative spike filter,negative,0.3384436277777781,1.429152639729889,0.25
Corrected paper-style low-price negative spike filter,negative,0.34294285555555587,1.428469508195035,0.25
Corrected paper-style low-price negative spike filter,negative,0.34744208333333365,1.429216279362522,0.25
Corrected paper-style low-price negative spike filter,negative,0.35194131111111143,1.4522920845812934,0.25
Corrected paper-style low-price negative spike filter,negative,0.3564405388888892,1.4860686474351232,0.25
Corrected paper-style low-price negative spike filter,negative,0.360939766666667,1.5171106439287265,0.25
Corrected paper-style low-price negative spike filter,negative,0.3654389944444448,1.5450791942626458,0.25
Corrected paper-style low-price negative spike filter,negative,0.36993822222222256,1.5788959619409761,0.25
Corrected paper-style low-price negative spike filter,negative,0.37443745000000034,1.6417276305428778,0.25
