method,side,wind_state,intensity_year_inv,bandwidth,estimator_type
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.47483833333333325,0.3556237494127711,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.4793781249999999,0.39227585758709493,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.48391791666666656,0.42934247762308986,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.48845770833333324,0.4667662724815902,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.4929974999999999,0.5045720573341116,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.49753729166666655,0.5427347459492178,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5020770833333332,0.5812659611863772,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.506616875,0.6201726371228965,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5111566666666666,0.659474222809865,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5156964583333333,0.6991260222262329,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.52023625,0.7390508887576156,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5247760416666666,0.7793569283468661,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5293158333333333,0.8199384091194939,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.533855625,0.8608464088442791,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5383954166666666,0.9020616041862195,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5429352083333333,0.9436487457049775,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5474749999999999,0.9855803580415143,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5520147916666666,1.0278883836569541,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5565545833333333,1.0705470760737203,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5610943749999999,1.11357893202897,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5656341666666667,1.1569950603278711,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5701739583333333,1.2009003190045906,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5747137499999999,1.2451280265106623,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5792535416666666,1.2896911242981381,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5837933333333333,1.33459607904152,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5883331249999999,1.379952872072759,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5928729166666666,1.4257187732891565,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.5974127083333333,1.4717190464495438,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6019524999999999,1.5179674831817624,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6064922916666666,1.5646552778391287,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6110320833333333,1.6115852261761199,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.615571875,1.6586866393700572,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6201116666666666,1.706219415298494,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6246514583333332,1.7541489682661298,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.62919125,1.8024800401142553,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6337310416666666,1.8512082826436507,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6382708333333332,1.900382072841717,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.642810625,1.949801423421465,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6473504166666666,1.9996503139312984,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6518902083333332,2.049880973462229,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.65643,2.1003690932067087,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6609697916666666,2.1512032293659997,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6655095833333332,2.2025570891165542,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.670049375,2.2546015577226535,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6745891666666666,2.3066309431222667,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6791289583333333,2.3591909881221484,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6836687499999999,2.4120055995340275,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6882085416666666,2.4649090500661033,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6927483333333333,2.517422005134353,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.6972881249999999,2.5697222002470967,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7018279166666666,2.6219158285820705,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7063677083333333,2.674056546272087,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7109074999999999,2.7255838415268063,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7154472916666665,2.7766577906065946,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7199870833333333,2.8276086331168107,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7245268749999999,2.8783768233135167,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7290666666666666,2.9290449335121775,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7336064583333333,2.9791142825152344,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7381462499999999,3.0280938347629363,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7426860416666666,3.0764800474606493,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7472258333333333,3.1238544542704094,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7517656249999999,3.1700154922235155,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7563054166666666,3.2150105564199003,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7608452083333332,3.25833645940126,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7653849999999999,3.299501678147303,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7699247916666666,3.3393139733224304,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7744645833333332,3.3779450178142763,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7790043749999999,3.4147342248710904,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7835441666666666,3.4493920522824855,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7880839583333332,3.4815049878622775,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.79262375,3.51103971806531,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.7971635416666666,3.537637421816184,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.8017033333333332,3.562012204143629,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.806243125,3.5839282042908627,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.8107829166666666,3.6019760513559196,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.8153227083333332,3.6158628018085164,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",negative,0.8198624999999999,3.625112532019764,0.24514874999999997,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.0027,17.628134499016333,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.007239791666666666,17.444280671235912,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.011779583333333333,17.26332791613766,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.016319374999999997,17.085122568761744,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.020859166666666665,16.90935921506782,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.025398958333333332,16.735860963229893,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.029938749999999997,16.56456358012144,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.03447854166666666,16.395151328877983,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.03901833333333333,16.227748752317538,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.043558124999999996,16.061721664176044,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.048097916666666664,15.896897444011907,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.052637708333333325,15.733037501543922,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.05717749999999999,15.572394140954243,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.06171729166666666,15.421078456201233,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.06625708333333331,15.269932463531397,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.07079687499999998,15.118981033244143,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.07533666666666665,14.968501131547766,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.07987645833333332,14.818108064935657,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.08441624999999998,14.667672802395764,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.08895604166666665,14.517506106017423,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.09349583333333332,14.367457789743515,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.09803562499999997,14.217435345759354,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.10257541666666664,14.067332957460799,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.10711520833333331,13.917093916127184,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.11165499999999998,13.766418325810614,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.11619479166666664,13.615388057346667,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.12073458333333331,13.463844196993403,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.125274375,13.31157552560035,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.12981416666666665,13.158548955677508,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.13435395833333333,13.00476427790964,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.13889374999999998,12.85017830955726,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.14343354166666666,12.694185802674287,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.14797333333333332,12.537011354076753,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.15251312499999997,12.378337822809074,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.15705291666666665,12.217937117660027,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.1615927083333333,12.055446160957073,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.1661325,11.890843055742069,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.17067229166666664,11.724037191362987,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.17521208333333332,11.554885742381218,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.17975187499999998,11.382990535306858,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.18429166666666666,11.208254120107629,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.1888314583333333,11.030596019084088,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.19337124999999997,10.849762502612835,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.19791104166666665,10.66552797283404,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2024508333333333,10.47747025164267,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.20699062499999998,10.28518534770582,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.21153041666666664,10.08852900226429,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.21607020833333332,9.887068206843344,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.22060999999999997,9.680414606453269,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.22514979166666663,9.46820923885913,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2296895833333333,9.249935530915073,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.23422937499999996,9.02506208558105,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.23876916666666664,8.793271793432218,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2433089583333333,8.554038986160753,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.24784874999999998,8.306637713331755,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.25238854166666663,8.050362112713177,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.25692833333333326,7.784425758758084,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.26146812499999994,7.508026737927909,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2660079166666666,7.2202254231049,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.27054770833333325,6.920116150246687,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.27508749999999993,6.616880452334669,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2796272916666666,6.300075498917793,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2841670833333333,5.967200104084164,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2887068749999999,5.61667939718875,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2932466666666666,5.257109478020685,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.2977864583333333,4.9027756306187165,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3023262499999999,4.57592842424712,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3068660416666666,4.304719004226534,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.31140583333333327,4.074846049061039,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.31594562499999995,3.8895651705824195,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3204854166666666,3.724844410852305,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.32502520833333326,3.6074821221332396,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.32956499999999994,3.5150856437766027,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.33410479166666657,3.4455160255022714,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.33864458333333325,3.3758281001197368,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.34318437499999993,3.3129648209574767,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3477241666666666,3.2618427745965053,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.35226395833333324,3.2237422870529655,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3568037499999999,3.2056252229937936,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3613435416666666,3.1891579696002412,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3658833333333333,3.167220469094298,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3704231249999999,3.1558995464609265,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3749629166666666,3.1591427136635937,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.37950270833333327,3.1576536622894804,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3840424999999999,3.151549476035856,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.3885822916666666,3.140269733513361,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.39312208333333326,3.123699077365694,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.39766187499999994,3.101611606338497,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.40220166666666657,3.0734106713578506,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.40674145833333325,3.0436854872679837,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.41128124999999993,3.0243602461864754,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.41582104166666656,2.99960731969329,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.42036083333333324,2.9693169168320863,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4249006249999999,2.9330204319580218,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4294404166666666,2.890727134825368,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.43398020833333323,2.856402941681595,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4385199999999999,2.8256534979948165,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4430597916666666,2.789426149882086,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4475995833333332,2.747457831701998,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4521393749999999,2.699721096884103,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4566791666666666,2.646031802880747,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.46121895833333326,2.5860691560103626,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4657587499999999,2.5196451562423077,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.47029854166666657,2.4581518758115664,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.47483833333333325,2.4177810184388977,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4793781249999999,2.402571045431996,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.48391791666666656,2.4212428136913666,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.48845770833333324,2.441354668776022,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.4929974999999999,2.459638389734621,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.49753729166666655,2.476099388131039,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5020770833333332,2.490337139278239,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.506616875,2.5023477510628056,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5111566666666666,2.5123287619660344,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5156964583333333,2.5197353733100236,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.52023625,2.536146596226656,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5247760416666666,2.571537659762408,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5293158333333333,2.6057025139999452,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.533855625,2.638834957388477,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5383954166666666,2.6709607274192715,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5429352083333333,2.702067474671708,0.28600687499999994,paper_kernel_raw_renewable
"Intensity_final wind-reference: raw support, all return-reversal jumps",positive,0.5474749999999999,2.7320950940578768,0.28600687499999994,paper_kernel_raw_renewable
